ANOENC,CPRO,ZONAUR,NMIEMB,NMIEM3,NMIEM4,NMIEM7,UC1,UC2,TIPHOGAR_9,TIPHOGAR_10,TIPHOGAR_11,NUMACTI,NUMOCUP,NUMESTU,SITUOCU_HOG,SITUACT_HOG,SEXOSP,NACIONASP,ECIVILSP,UNIONSP,ESTUDIOS_SP,SITUACT_SP,JORNADASP,IMPEXACPSP,INTERINPSP,SITPROF,SECTOR,TIPOCONT,SITSOCI,SITSOCI_RE,REGTEN,TIPOEDIF,ZONARES,TIPOCASA,NHABIT,ANNOCON,SUPERF,AGUACALI,FUENAGUA,CALEF,FUENCALE,PAGAGC,GC_AGUAFRI,ALQAGFRI,FUENPRIN,IMPEXAC,IMPUEXAC,INTERIN,IMPU_INTER,NUMPERI,CODIGO,GASTO,FACTOR,QAGUA,EDAD_SP,numero_HOGAR,vivienda,HOGAR
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,02,01,00,5,2,6,,2,,2,1,,,,1,6,2,3,1,3,4,4,3,03,1,062,1,2,1,2,1,6,6,2,1340,1,03,6,02,04411,21533.47,472.639904,45.55999148,1,0,0,0
2006,01,1,03,01,02,01,2.2,1.8,5,4,4,02,01,00,5,2,6,,2,,8,1,,,,1,1,1,2,2,2,4,3,2,05,1,088,1,2,1,2,1,6,,2,1102,1,03,6,01,04411,11847.79,309.989251,38.22000267,2,0,0,0
2006,01,1,02,01,01,01,1.5,1.3,4,2,2,01,00,00,8,-9,6,,1,,2,3,,,,1,6,2,7,4,3,4,4,3,05,1,070,1,2,1,2,1,6,6,4,385,1,01,6,01,04411,5469.42,221.973313,24.63998904,2,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,04,1,073,1,2,1,2,1,6,,2,1905,1,04,6,02,04411,18851.04,460.680443,40.91999191,2,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,6,1,,,,1,6,1,3,1,3,4,4,3,03,1,057,1,2,1,2,1,6,6,2,1357,1,03,6,01,04411,28681.93,746.147921,38.44000525,2,0,0,0
2006,48,1,02,01,01,01,1.5,1.3,4,2,2,01,01,00,-9,-9,6,,4,,6,1,,,,1,6,1,3,1,2,4,3,2,05,6,065,1,1,1,1,1,6,,2,1100,6,03,6,01,04411,13195.47,198.368432,66.5200096,2,0,0,0
2006,01,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,3,1,,,,1,6,1,3,1,2,4,3,2,05,1,080,1,2,1,2,1,6,,2,2391,1,05,6,02,04411,15221.68,418.408003,36.37999247,1,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,6,,1,,8,1,,,,1,6,1,4,2,2,4,3,2,05,6,080,1,2,1,2,1,6,,2,2083,1,05,1,02,04411,47124.4,368.735489,127.8000122,2,0,0,0
2006,20,2,05,01,04,01,3.6,2.8,6,5,5,03,03,00,1,1,1,,2,,5,1,,,,1,6,1,3,1,1,4,7,2,05,6,092,1,4,1,4,1,1,,2,3578,6,07,6,04,04411,15276.67,440.503754,34.67999957,2,0,0,0
2006,20,2,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,4,1,,,,1,6,1,3,1,2,4,7,2,05,1,098,1,1,1,1,1,6,,2,1685,1,04,6,01,04411,27579.19,345.950726,79.71999458,1,0,0,0
2006,20,2,04,01,03,01,2.9,2.3,6,5,5,02,02,00,2,2,1,,2,,2,1,,,,1,6,1,3,1,1,1,7,3,08,6,155,1,3,1,3,6,,,3,2470,6,05,6,03,04411,25688.08,383.633213,66.96000015,2,0,0,0
2006,20,2,05,00,05,00,3.8,3,3,6,6,03,03,00,-9,-9,1,,1,,2,1,,,,1,6,1,3,1,1,1,7,1,05,6,300,1,1,1,1,6,,,2,4634,1,07,6,05,04411,67731.06,686.16214,98.70999295,2,0,0,0
2006,20,2,04,01,03,02,3.1,2.5,5,4,4,02,02,01,2,2,6,,2,,7,1,,,,1,1,1,2,2,2,1,7,1,10,1,160,1,4,1,4,6,,,2,4100,6,07,6,02,04411,45422.99,380.682078,119.3200117,2,0,0,0
2006,20,1,04,01,03,02,2.9,2.3,5,4,4,02,01,01,5,2,1,,2,,4,1,,,,1,1,1,2,2,1,4,3,2,05,1,090,1,2,1,2,1,6,,2,2100,6,05,6,01,04411,37371.11,404.274258,92.43999404,2,0,0,0
2006,20,1,06,03,03,03,3.9,2.9,6,5,5,02,02,00,2,2,6,,2,,8,1,,,,1,1,2,2,2,1,2,4,3,06,6,120,1,1,1,1,6,,,2,3726,1,07,6,03,04411,71337.67,695.841527,102.5199952,2,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,02,02,01,2,2,1,,2,,3,1,,,,1,6,1,4,2,1,4,3,2,06,6,090,1,3,1,3,1,6,,2,2214,1,05,1,-9,04411,27314.93,329.731227,82.83998531,2,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,01,01,01,5,5,1,,2,,6,1,,,,3,-9,-9,5,3,1,4,3,2,07,6,105,1,3,1,3,1,6,,1,1500,6,04,6,01,04411,27152.51,229.561285,118.2800053,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,3,4,,,,1,1,2,8,5,3,4,3,2,07,6,112,1,2,1,2,6,,6,3,1392,1,03,6,01,04411,32113.64,369.122289,87.00000232,3,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,1,,3,1,,,,1,6,1,3,1,1,4,3,2,05,6,095,1,1,1,1,1,6,,2,2080,6,05,6,02,04411,23592.94,316.428888,74.56000667,1,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,02,02,01,2,2,1,,2,,3,1,,,,1,6,1,3,1,1,4,3,2,05,1,090,1,3,1,3,1,6,,2,1819,1,04,1,-9,04411,29989.25,323.160019,92.80000073,2,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,01,01,01,5,5,1,,2,,3,1,,,,1,1,1,1,1,1,4,3,2,06,6,110,1,1,1,1,1,6,,2,1500,6,04,6,01,04411,23449.6,281.541542,83.29001764,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,1,4,3,2,05,1,090,1,3,1,3,1,6,,3,718,6,02,6,01,04411,38636.38,518.191823,74.55999552,3,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,3,1,,,,1,6,1,3,1,1,4,3,2,06,6,098,1,1,1,1,1,6,,2,1811,1,04,6,01,04411,23049.4,231.791987,99.44002076,2,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,5,5,02,02,00,-9,-9,6,,5,,7,1,,,,1,6,3,3,1,3,4,3,2,05,1,100,1,3,1,3,6,,6,2,1800,6,04,6,02,04411,30222.36,325.672014,92.7999911,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,06,6,107,1,3,1,3,1,6,,3,1901,1,04,6,02,04411,36775.53,308.209235,119.3200132,3,0,0,0
2006,20,1,04,02,02,02,2.9,2.3,5,4,4,02,02,00,2,2,6,,2,,7,1,,,,1,1,1,2,2,1,4,3,2,06,1,104,1,2,1,2,1,6,,2,3150,1,07,6,02,04411,18879.3,213.084671,88.59999132,2,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,3,1,,,,1,6,2,3,1,2,3,3,3,03,6,066,1,2,1,2,1,1,,2,1915,1,04,6,02,04411,20340.97,402.632041,50.51999823,1,0,0,0
2006,20,1,04,00,04,02,3.1,2.5,5,4,4,02,02,02,2,2,1,,2,,8,1,,,,1,1,1,2,2,1,4,3,2,05,6,089,1,4,1,4,1,1,,2,4961,1,07,6,02,04411,53214.64,381.302936,139.5600059,2,0,0,0
2006,20,1,04,00,04,01,3.1,2.5,6,5,5,03,02,01,3,1,6,,2,,7,1,,,,1,6,1,4,2,1,4,3,2,06,6,096,1,3,1,3,1,6,,2,3743,1,07,6,02,04411,33882.49,442.157015,76.62999534,2,0,0,0
2006,20,1,04,01,03,02,2.9,2.3,5,4,4,02,02,01,2,2,6,,2,,7,1,,,,1,1,1,2,2,1,4,3,2,05,1,096,1,2,1,2,1,6,,2,2813,1,06,6,02,04411,52111.71,326.514477,159.5999984,2,0,0,0
2006,20,1,04,02,02,02,2.9,2.3,5,4,4,01,01,00,5,5,1,,2,,6,1,,,,1,6,1,3,1,1,3,3,2,05,1,082,1,2,1,2,1,6,,2,1578,1,04,6,01,04411,28055.43,192.055256,146.0799906,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,01,01,00,5,5,1,,2,,2,1,,,,1,6,1,4,2,1,3,3,2,05,6,090,1,2,1,2,1,6,,2,2276,1,05,6,01,04411,41623.89,373.878514,111.3299867,3,0,0,0
2006,20,1,06,04,02,04,3.7,2.7,5,4,4,02,02,00,2,2,1,,2,,8,1,,,,1,6,1,4,2,1,4,3,2,05,6,085,1,2,1,2,1,6,,2,3031,1,07,6,02,04411,217580.45,452.274985,481.0800005,2,0,0,0
2006,20,1,04,01,03,01,3.1,2.5,6,5,5,02,02,00,3,3,1,,2,,3,1,,,,2,-9,-9,5,3,1,4,3,2,05,6,090,1,3,1,1,1,6,,1,2263,1,05,6,02,04411,83001.43,275.185418,301.6200153,2,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,02,01,01,5,2,1,,2,,6,1,,,,1,6,1,3,1,5,3,3,2,05,6,070,1,3,1,1,1,6,6,2,1421,1,03,6,01,04411,75665.31,459.580384,164.6399904,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,06,6,110,1,3,1,3,1,6,,3,1122,1,03,6,01,04411,86254.49,448.938157,192.1300042,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,1,,1,,8,1,,,,2,-9,-9,5,3,1,4,3,2,07,6,090,1,4,1,4,1,1,,1,1800,6,04,6,02,04411,66741.36,429.149664,155.5200099,2,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,05,6,099,1,4,1,4,1,6,,3,1622,1,04,6,02,04411,98127.6,416.041731,235.8599936,3,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,3,4,3,3,04,6,049,1,3,1,3,6,,6,3,517,6,02,6,01,04411,65797.18,630.241222,104.3999943,3,0,0,0
2006,20,1,02,00,02,01,1.7,1.5,3,5,6,00,00,01,8,8,6,,3,,2,6,,,,,,,10,6,1,3,2,2,05,1,090,1,2,1,2,1,6,,-9,814,1,02,6,01,04411,38922.86,380.106038,102.4000045,3,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,4,2,1,3,2,2,06,1,090,1,2,1,2,1,6,,2,4200,6,07,6,02,04411,19706.37,267.895228,73.55998891,2,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,6,,2,,8,1,,,,1,1,2,2,2,2,4,2,2,04,1,084,1,2,1,2,1,6,,2,2855,1,06,6,02,04411,22792.88,295.091611,77.24001344,1,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,,3,,2,4,,,,2,-9,-9,8,5,1,4,3,2,04,6,070,1,2,1,2,1,6,,3,466,6,01,6,01,04411,46739.27,616.28781,75.84000404,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,1,,1,,5,1,,,,1,6,1,3,1,1,3,3,3,04,6,080,1,2,1,2,1,6,,2,2000,6,05,6,02,04411,36359.23,376.857736,96.47998841,2,0,0,0
2006,20,1,04,00,04,02,3.1,2.5,5,4,4,01,01,02,5,5,1,,2,,8,1,,,,1,1,1,2,2,2,3,2,2,06,1,127,1,2,1,2,1,6,,2,2577,1,06,6,01,04411,94036.5,357.281539,263.199997,3,0,0,0
2006,20,1,04,00,04,01,3.1,2.5,6,5,5,02,02,01,3,3,1,,2,,7,1,,,,1,6,1,4,2,1,3,3,2,06,6,067,1,2,1,2,1,6,,2,2063,1,05,6,01,04411,34446.52,421.931902,81.63999886,2,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,6,,2,,8,1,,,,1,1,1,2,2,1,4,3,2,04,1,065,1,2,1,2,1,6,,2,3832,1,07,6,02,04411,24623.29,239.806101,102.6799981,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,7,,,,2,-9,-9,10,6,1,4,3,2,05,6,095,1,2,1,2,1,6,,6,1344,1,03,1,01,04411,20457.47,318.057755,64.3199849,3,0,0,0
2006,20,1,04,01,03,02,3.1,2.5,5,4,4,02,02,01,2,2,6,,2,,8,1,,,,1,6,1,4,2,1,4,3,2,06,1,101,1,2,1,2,1,6,,2,3941,1,07,6,02,04411,20740.68,289.998369,71.51998845,2,0,0,0
2006,20,1,04,01,03,02,3.1,2.5,5,4,4,02,02,01,2,2,1,,2,,6,1,,,,1,1,1,1,1,1,4,3,2,04,6,052,1,2,6,,1,6,,2,2084,1,05,6,02,04411,37024.45,370.689326,99.88000032,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,1,4,3,2,05,6,090,1,2,1,2,1,6,,3,772,1,02,6,01,04411,49499.15,622.161206,79.56000715,3,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,1,,2,1,,,,1,1,1,1,1,3,4,3,3,04,6,070,1,3,6,,1,6,6,2,850,6,02,6,01,04411,29919.52,519.436071,57.60000445,2,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,04,6,065,1,2,1,2,1,6,,2,1447,6,03,6,01,04411,37900.94,403.373156,93.95999569,2,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,03,02,00,2,1,1,,2,,3,1,,,,1,6,1,3,1,2,4,3,2,05,6,080,1,2,1,1,1,6,,2,2400,6,05,6,02,04411,42558.41,502.579207,84.68000547,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,1,,8,1,,,,1,6,2,4,2,2,4,3,2,04,6,062,1,2,1,2,1,6,,2,2100,6,05,6,02,04411,18903.59,334.69521,56.48001356,1,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,05,6,070,1,2,1,2,1,6,,3,2655,1,06,6,02,04411,41650.37,432.192324,96.36999013,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,059,1,3,1,1,1,6,,3,1361,1,03,6,01,04411,37305.53,458.467863,81.36999997,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,01,01,00,5,5,6,,2,,5,4,,,,1,1,1,8,5,1,4,3,2,04,6,085,1,2,1,2,1,6,,3,2062,1,05,6,02,04411,34322.63,410.557829,83.59998903,2,0,0,0
2006,20,1,05,02,03,02,3.6,2.8,6,5,5,02,02,00,2,2,1,,2,,3,1,,,,1,6,1,3,1,2,3,3,2,05,1,090,1,2,1,2,1,6,,2,5131,1,08,6,03,04411,83321.59,462.589307,180.1200087,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,2,1,,,,1,6,1,4,2,2,3,3,2,05,1,080,1,2,1,2,1,6,,2,3611,1,07,6,02,04411,77009.07,495.681435,155.3600046,2,0,0,0
2006,20,1,04,00,04,00,3.1,2.5,3,6,6,03,03,00,1,1,1,,2,,2,1,,,,1,6,1,6,3,1,4,3,2,05,6,080,1,2,1,1,1,6,,2,3823,1,07,6,04,04411,84652.09,417.72557,202.6500078,2,0,0,0
2006,20,1,05,00,05,03,3.8,3,5,4,4,02,02,03,2,2,1,,2,,6,1,,,,1,6,1,4,2,1,3,2,1,08,1,210,1,4,1,4,1,6,,2,1545,1,04,1,-9,04411,191540.5,567.157716,337.7199932,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,1,,1,,2,1,,,,1,6,1,6,3,1,3,3,2,05,1,080,1,2,1,2,1,6,,2,2000,6,05,6,02,04411,73935.85,513.158329,144.079996,1,0,0,0
2006,20,1,04,00,04,00,3.1,2.5,3,6,6,03,03,00,4,4,1,,2,,3,4,,,,3,-9,-9,8,5,2,2,3,1,08,6,180,1,2,1,2,1,6,,2,8635,1,09,6,04,04411,98266.94,373.056966,263.4100123,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,4,1,,,,3,-9,-9,5,3,3,3,3,2,05,6,080,1,2,1,2,1,6,6,1,1477,1,03,1,-9,04411,45623.4,405.14518,112.6100032,2,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,5,1,,,,1,6,1,3,1,2,3,3,2,05,1,084,1,2,1,2,1,6,,2,2200,6,05,6,02,04411,45152.85,295.735207,152.6799952,2,0,0,0
2006,20,2,04,00,04,00,3.1,2.5,3,6,6,04,04,00,1,1,6,,2,,3,1,,,,1,6,1,3,1,1,4,6,2,05,1,090,1,2,1,2,1,6,,2,1743,1,04,1,-9,04411,65643.93,416.522405,157.5999975,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,5,1,,,,1,6,1,3,1,1,3,3,2,05,1,098,1,2,1,2,1,6,,2,3115,1,07,6,02,04411,48060.91,338.934502,141.799993,3,0,0,0
2006,20,2,03,00,03,00,2.4,2,3,6,6,02,02,00,3,3,1,,2,,2,1,,,,1,6,1,3,1,1,4,6,3,05,6,090,1,3,1,3,1,6,,1,2183,1,05,6,03,04411,29377.22,372.381996,78.89001164,3,0,0,0
2006,20,2,03,00,03,00,2.4,2,3,6,6,00,00,00,8,8,1,,2,,2,4,,,,1,1,1,8,5,1,1,6,1,06,6,180,1,3,1,3,6,,,3,1717,1,04,6,03,04411,3.96,395.757853,0.010006119,3,0,0,0
2006,20,2,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,6,1,,,,1,6,1,3,1,1,3,6,3,06,6,108,1,3,1,3,1,6,,2,1433,1,03,6,01,04411,41838.71,356.620427,117.3200042,2,0,0,0
2006,20,2,02,00,02,01,1.7,1.5,4,2,2,01,01,00,-9,-9,6,,4,,5,1,,,,1,6,1,6,3,2,4,6,3,05,1,084,1,1,1,1,1,6,,2,900,6,02,6,01,04411,29391.67,392.936712,74.80001003,2,0,0,0
2006,20,2,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,6,3,05,6,110,1,3,1,3,1,6,,3,1167,1,03,6,01,04411,30433.18,354.823118,85.77000329,3,0,0,0
2006,20,2,04,00,04,00,3.1,2.5,3,6,6,03,03,00,4,4,1,,2,,2,1,,,,3,-9,-9,5,3,1,1,6,1,08,1,480,1,4,1,4,6,,,1,4464,1,07,6,03,04411,56753.52,479.985791,118.2400002,2,0,0,0
2006,20,2,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,3,1,2,4,6,2,06,6,104,1,3,1,3,1,6,,2,4019,1,07,6,02,04411,25609.87,343.664422,74.51999206,2,0,0,0
2006,20,2,05,01,04,03,3.8,3,5,4,4,02,02,02,2,2,6,,2,,2,1,,,,1,6,1,3,1,1,4,6,2,06,1,100,1,3,1,3,1,6,,2,3075,1,07,6,02,04411,60965.92,418.837016,145.5600094,2,0,0,0
2006,20,2,03,01,02,01,2.2,1.8,5,4,4,01,01,00,5,5,1,,2,,5,1,,,,3,-9,-9,6,3,2,2,6,1,07,1,200,1,3,1,3,1,6,,1,1680,1,04,6,01,04411,65351.73,362.260155,180.3999946,2,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,02,02,00,-9,-9,6,,1,,6,1,,,,1,1,1,2,2,1,4,3,2,05,6,072,1,2,1,2,1,6,,2,3153,1,07,6,03,04411,81681.65,606.982585,134.5700058,2,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,2,1,,,,1,6,1,3,1,1,3,4,2,05,6,065,1,2,1,2,1,6,,2,2733,1,06,6,02,04411,20323.08,265.175871,76.6400047,2,0,0,0
2006,20,1,05,02,03,03,3.4,2.6,5,4,4,02,02,01,2,2,6,,2,,8,1,,,,1,6,1,4,2,2,3,2,1,05,1,130,1,4,1,4,1,6,,2,4070,1,07,6,02,04411,97879.87,419.581067,233.2799969,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,01,00,00,8,-9,6,,1,,7,3,,,,1,6,1,7,4,2,3,4,3,04,6,060,1,1,6,,1,1,,4,800,6,02,6,01,04411,48677.26,836.379017,58.20000145,2,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,6,,2,,7,1,,,,1,6,1,4,2,2,4,3,2,04,6,084,1,2,1,2,1,6,,2,2369,6,05,6,02,04411,43932.81,411.355902,106.7999992,1,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,8,1,,,,1,6,1,4,2,5,4,4,2,04,6,070,1,3,1,1,1,6,6,2,2151,1,05,6,01,04411,109962.44,429.205456,256.2000051,1,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,7,1,,,,1,1,2,2,2,2,3,3,2,05,1,088,1,1,1,1,1,6,,2,3017,1,07,6,02,04411,57032.67,380.217776,150.0000095,2,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,1,1,1,1,2,2,2,1,07,1,180,1,2,1,2,1,6,,2,4247,1,07,6,02,04411,97057.27,289.274158,335.5200156,2,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,02,02,00,3,3,1,,2,,5,1,,,,1,1,1,1,1,1,4,4,2,04,6,065,1,2,1,2,1,6,,2,2052,1,05,6,02,04411,53752.5,376.23363,142.8700034,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,3,1,,,,1,6,1,3,1,2,3,3,2,05,1,088,1,1,1,1,1,6,,2,1341,1,03,1,-9,04411,67579.55,451.946443,149.5299964,2,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,02,02,01,2,2,1,,2,,6,1,,,,1,6,1,3,1,2,3,3,2,06,1,130,1,1,1,1,1,6,,2,3009,1,07,6,02,04411,64858.57,497.229133,130.4400038,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,01,01,00,5,5,1,,2,,6,1,,,,1,6,1,3,1,1,3,3,2,04,6,060,1,3,1,1,1,6,,2,980,6,02,6,01,04411,76067.48,381.481836,199.400005,2,0,0,0
2006,20,2,04,01,03,01,3.1,2.5,6,5,5,03,03,00,1,1,1,,2,,3,1,,,,1,6,1,3,1,1,3,5,2,05,6,060,1,1,1,1,1,1,,2,3671,1,07,6,03,04411,23540.11,258.796272,90.96000425,2,0,0,0
2006,20,1,03,01,02,01,2.4,2,5,4,4,02,02,00,2,2,6,,2,,7,1,,,,1,1,1,2,2,2,3,3,2,05,1,098,1,1,1,1,1,6,,2,3262,1,07,6,02,04411,36926.99,270.88461,136.3199999,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,6,4,,,,1,6,1,8,5,1,2,2,1,07,1,180,1,2,1,2,1,6,,3,1677,1,04,6,01,04411,108889.07,352.528712,308.8800041,3,0,0,0
2006,20,1,05,00,05,01,3.8,3,6,5,5,03,03,01,4,4,1,,2,,5,1,,,,3,-9,-9,5,3,2,2,2,1,07,1,180,1,2,1,2,1,6,,1,1831,1,04,1,-9,04411,154441.3,488.923947,315.8800074,2,0,0,0
2006,20,1,04,01,03,02,2.9,2.3,5,4,4,02,02,01,2,2,1,,2,,2,1,,,,1,6,1,3,1,2,4,3,2,06,1,110,1,1,1,1,1,6,,2,1800,6,04,6,02,04411,30796.46,444.971284,69.20999423,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,1,,5,1,,,,2,-9,-9,5,3,3,4,3,2,03,1,060,1,1,1,1,1,6,6,1,1130,1,03,6,01,04411,40552.14,503.37816,80.55999092,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,2,-9,-9,8,5,1,4,3,2,03,6,050,1,2,1,2,1,6,,3,1350,6,03,6,02,04411,46367.5,396.303431,116.9999964,3,0,0,0
2006,20,1,03,02,01,02,2,1.6,4,2,2,00,00,00,8,8,6,,4,,3,7,,,,1,6,2,10,6,3,4,3,2,04,1,065,1,2,1,2,6,,6,7,960,6,02,6,03,04411,14817.19,200.394787,73.93999725,1,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,01,01,00,5,5,1,,2,,4,1,,,,3,-9,-9,5,3,2,3,3,2,04,1,069,1,1,1,1,1,6,,1,3000,6,07,6,01,04411,26310.57,303.536779,86.68000658,1,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,02,02,01,2,2,1,,2,,6,1,,,,1,6,1,4,2,2,4,3,2,05,6,100,1,2,1,2,1,6,,2,2783,1,06,6,02,04411,61161.02,406.763915,150.3599944,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,6,,1,,3,1,,,,1,6,2,3,1,3,4,4,3,06,6,095,1,3,1,1,6,,6,2,1105,1,03,6,02,04411,31027.78,276.367549,112.2699829,1,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,3,-9,-9,8,5,5,4,3,2,05,6,080,1,3,6,,1,6,6,3,1049,1,03,6,02,04411,60750.16,438.439358,138.5600058,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,2,1,,,,2,-9,-9,5,3,2,3,3,1,06,1,120,1,1,1,1,1,6,,1,3300,6,07,6,02,04411,69536.83,494.959291,140.4899984,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,8,2,,,,1,6,1,4,2,2,4,3,2,04,1,072,1,1,1,1,1,6,,2,2568,1,06,6,02,04411,32484.65,396.154214,82.00001124,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,3,05,6,069,1,2,1,2,1,6,,3,800,6,02,6,01,04411,54559.1,526.429017,103.6399937,3,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,3,05,6,068,1,2,1,2,1,6,,3,2130,6,05,6,02,04411,40285.85,391.086775,103.0100033,3,0,0,0
