"ORDENCCC","ORDENTRA","NUTS1","CNACE","ESTRATO2","CONTROL","MERCADO","REGULACION","SEXO","TIPOPAIS","CNO1","RESPONSA","ESTU","ANOANTI","MESANTI","TIPOJOR","TIPOCON","FIJODISM","FIJODISD","VAL","VAN","PUENTES","JAP","JSP1","JSP2","HEXTRA","DRELABM","SIESPM1","DSIESPM1","SIESPM2","DSIESPM2","SALBASE","EXTRAORM","PHEXTRA","COMSAL","COMSALTT","IRPFMES","COTIZA","BASE","DRELABAM","DRELABAD","SIESPA1","DSIESPA1","SIESPA2","DSIESPA2","SIESPA3","DSIESPA3","SIESPA4","DSIESPA4","SALBRUTO","GEXTRA","VESP","ANOS2","FACTOTAL","DIASMES","DIASRELABA","DIASANO","SALMES","SALMOR","SALNETO","SALANUAL","SALAOR","JMP1","SALHORA","MUJER","MUJERPRIV","ANTIGUEDAD","PROV"
20043328,4,"NORESTE","F0","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","E0",0,"SECUNDARIA2",12,4,"COMPLETA","TEMPORAL",0,0,26,0,3,1826,43,45,0,31,6,0,6,0,1279,0,0,0,0,55.67,83.49,1304.58,12,0,1,8,6,0,6,0,6,0,13361.76,0,307.35,4,21.42,31,365,365,1279,1279,1139.84,13669.11,13361.76,190.3125,6.72052545155994,1,1,12.3333333333333,"GIPUZKOA"
20002777,10,"NORESTE","C1","3","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","D0",0,"FP",4,1,"COMPLETA","INDEFINIDO",0,0,0,30,0,1731,38,28,0,31,6,0,6,0,1143.29,0,0,273.17,0,226.63,112.43,1770.58,12,0,1,8,6,0,6,0,6,0,23850.16,6829.78,0,3,15.39,31,365,365,1416.46,1416.46,1077.4,23850.16,17020.38,167.33,8.46506902527939,1,1,4.08333333333333,"GIPUZKOA"
48004591,11,"NORESTE","G2","3","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","G0",0,"SECUNDARIA1",16,6,"PARCIAL","INDEFINIDO",0,0,0,30,0,884,19,50,0,31,6,0,6,0,673.6,0,0,80.83,0,0,51.19,806.2,12,0,6,0,6,0,6,0,6,0,7826.81,0,0,4,32.12,31,365,365,754.43,754.43,703.24,7826.81,7826.81,86.275,8.74447986090988,1,1,16.5,"BIZKAIA"
48000669,4,"NORESTE","C5","1","PRIVADO","MMUNDIAL","3","MUJER","ESPANOL","C0",0,"GRADO",8,2,"COMPLETA","INDEFINIDO",0,0,30,0,0,1751,38,45,0,31,6,0,6,0,1250,0,0,933.32,0,371.16,181.19,2853.39,12,0,6,0,6,0,6,0,6,0,32725.63,4558.67,1535.1,3,39.27,31,365,365,2183.32,2183.32,1630.97,34260.73,28166.96,168.5625,12.9525843529848,1,1,8.16666666666667,"BIZKAIA"
48000122,25,"NORESTE","C4","3","PRIVADO","MUE","3","HOMBRE","ESPANOL","M0",0,"SECUNDARIA2",29,1,"PARCIAL","INDEFINIDO",0,0,0,30,0,1632,40,0,0,31,6,0,6,0,1918.61,2228.92,0,1256.86,661.01,1024.19,179.02,2819.18,12,0,1,12,6,0,6,0,6,0,46214.67,11116.88,1151.36,5,47.29,31,365,365,5404.39,3175.47,4201.18,47366.03,35097.79,174,31.0597126436782,0,0,29.0833333333333,"BIZKAIA"
48018421,19,"NORESTE","C6","3","PRIVADO","MUE","4","HOMBRE","ESPANOL","P0",0,"GRADO",9,9,"PARCIAL","INDEFINIDO",0,0,0,31,0,1664,40,0,0,31,6,0,6,0,2809.24,0,0,514.82,0,420.78,178.38,2809.24,9,17,1,16,6,0,6,0,6,0,35828.69,5031.77316184057,0,4,15.41,31,290.78,290.78,3324.06,3324.06,2724.9,44973.7665933008,39941.9934314602,174,19.1037931034483,0,0,9.75,"BIZKAIA"
20022524,4,"NORESTE","J0","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","D0",0,"POSGRADO",7,7,"COMPLETA","INDEFINIDO",0,0,22,0,0,1800,40,0,0,31,6,0,6,0,1593.43,0,0,302.29,0,191.21,118.04,1859,12,0,6,0,6,0,6,0,6,0,22308.02,0,0,5,63.51,31,365,365,1895.72,1895.72,1586.47,22308.02,22308.02,174,10.8949425287356,1,1,7.58333333333333,"GIPUZKOA"
20003278,11,"NORESTE","S0","4","PRIVADO","MREGIONAL","3","HOMBRE","ESPANOL","D0",0,"SECUNDARIA2",19,7,"PARCIAL","INDEFINIDO",0,0,0,30,0,1629,35,52,0,31,6,0,6,0,2686.77,0,0,355.05,0,547.53,228.4,3597,12,0,6,0,6,0,6,0,6,0,42278.4,5776.56,0,4,23.98,31,365,365,3041.82,3041.82,2265.89,42278.4,36501.84,156.02,19.4963466222279,0,0,19.5833333333333,"GIPUZKOA"
1000178,7,"NORESTE","C7","1","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","M0",0,"SECUNDARIA2",17,5,"COMPLETA","INDEFINIDO",0,0,0,30,0,1735,40,0,0,31,6,0,6,0,898.56,0,0,865.33,217.52,176.39,126.14,1986.3,12,0,1,43,6,0,6,0,6,0,22500.37,2618.74,0,5,28.47,31,365,365,1763.89,1763.89,1461.36,22500.37,19881.63,174,10.1372988505747,1,1,17.4166666666667,"ARABA"
48048189,2,"NORESTE","J0","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","D0",0,"POSGRADO",1,9,"PARCIAL","TEMPORAL",0,0,21,0,14,1610,35,0,0,31,6,0,6,0,892.23,0,0,148.7,0,20.82,66.61,1040.93,12,0,6,0,6,0,6,0,6,0,12825.16,0,0,2,17.86,31,365,365,1040.93,1040.93,953.5,12825.16,12825.16,152.25,6.83697865353038,1,1,1.75,"BIZKAIA"
20036099,6,"NORESTE","O0","1","PUBLICO","MREGIONAL","3","HOMBRE","ESPANOL","K0",1,"SECUNDARIA1",18,2,"COMPLETA","TEMPORAL",0,0,22,0,2,1752,37,30,0,31,6,0,6,0,1776.72,0,0,355.34,202.38,396.85,176.64,2781.64,12,0,6,0,6,0,6,0,6,0,33438.55,4635.11,813.82,4,154.93,31,365,365,2132.06,2132.06,1558.57,34252.37,28803.44,163.125,13.0700996168582,0,0,18.1666666666667,"GIPUZKOA"
48091695,2,"NORESTE","S0","4","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","M0",0,"PRIMARIA",23,7,"PARCIAL","INDEFINIDO",0,0,24,0,2,1592,35,0,0,31,6,0,6,0,558.18,0,0,136.75,0,0,51.49,810.75,12,0,1,3,6,0,6,0,6,0,9646.9,1378.29,0,5,15.18,31,365,365,694.93,694.93,643.44,9646.9,8268.61,152.25,4.56440065681445,1,1,23.5833333333333,"BIZKAIA"
1024632,12,"NORESTE","C8","3","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","L0",0,"PRIMARIA",21,1,"COMPLETA","INDEFINIDO",0,0,0,30,3,1742,40,0,0,31,6,0,6,0,1718.93,0,0,81.84,0,234.1,133.4,2100.9,12,0,6,0,6,0,6,0,6,0,26255,0,0,4,15.65,31,365,365,1800.77,1800.77,1433.27,26255,26255,174,10.3492528735632,0,0,21.0833333333333,"ARABA"
48002371,5,"NORESTE","C6","2","PRIVADO","MMUNDIAL","3","HOMBRE","ESPANOL","E0",0,"FP",24,7,"COMPLETA","INDEFINIDO",0,0,30,0,0,1820,40,0,0,31,6,0,6,0,2622.2,0,0,600.16,0,687.4,204.62,3222.36,12,0,6,0,6,0,6,0,6,0,37599.12,0,0,4,109.49,31,365,365,3222.36,3222.36,2330.34,37599.12,37599.12,174,18.5193103448276,0,0,24.5833333333333,"BIZKAIA"
20003800,1,"NORESTE","C8","2","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","E0",0,"POSGRADO",11,11,"PARCIAL","INDEFINIDO",0,0,22,0,12,1131,26,30,0,31,6,0,6,0,599.44,0,0,1385.75,0,297.78,150.45,2369.32,12,0,6,0,6,0,1,365,6,0,29165.8,5330.69,0,3,13.78,31,365,365,1985.19,1985.19,1536.96,29165.8,23835.11,115.275,17.2213402732596,1,1,11.9166666666667,"GIPUZKOA"
48000766,5,"NORESTE","B0","1","PRIVADO","MUE","2","HOMBRE","ESPANOL","M0",0,"SECUNDARIA2",0,6,"COMPLETA","TEMPORAL",0,0,14,0,0,1712,40,0,0,31,6,0,6,0,648.07,0,0,1322.45,0,222.3,141.81,2215.66,5,12,6,0,6,0,6,0,6,0,15196.93,11877.5137111517,0,4,12.81,31,164.1,164.1,1970.52,1970.52,1606.41,33801.82480195,21924.3110907983,174,11.3248275862069,0,0,0.5,"BIZKAIA"
1016438,21,"NORESTE","P0","3","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","B0",0,"GRADO",9,5,"PARCIAL","INDEFINIDO",0,0,22,0,8,1592,35,0,0,31,6,0,6,0,2491.63,0,0,104.31,0,415.35,142.9,2977.05,12,0,6,0,1,62,6,0,6,0,29652.69,5509.18712871287,0,3,51.6,-31,365,303,2595.94,2595.94,2037.69,35720.2371287129,30211.05,152.25,17.0505090311987,1,1,9.41666666666667,"ARABA"
48015231,3,"NORESTE","P0","1","PRIVADO","MREGIONAL","1","HOMBRE","ESPANOL","B0",0,"POSGRADO",1,2,"PARCIAL","TEMPORAL",0,0,22,0,0,1564,34,0,0,31,6,0,6,0,977.78,0,0,395.15,0,96.11,87.87,1372.93,9,20,6,0,6,0,6,0,6,0,13904.76,809.863162911022,0,3,219.26,31,293.78,293.78,1372.93,1372.93,1188.95,17275.6395942542,16465.7764313432,147.9,9.28282623394185,0,0,1.16666666666667,"BIZKAIA"
20000089,2,"NORESTE","J0","1","PRIVADO","MREGIONAL","5","HOMBRE","ESPANOL","D0",0,"PRIMARIA",38,5,"COMPLETA","INDEFINIDO",0,0,0,35,1,1738,38,53,0,31,6,0,6,0,1075.77,0,0,1325.53,0,320.53,166.01,2614.28,12,0,6,0,6,0,6,0,6,0,31917.16,4006.6,0,6,7.3,31,365,365,2401.3,2401.3,1914.76,31917.16,27910.56,169.1425,14.196904976573,0,0,38.4166666666667,"GIPUZKOA"
20005270,8,"NORESTE","C1","2","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","P0",0,"SECUNDARIA2",10,2,"COMPLETA","INDEFINIDO",0,0,23,0,0,1731,38,45,0,31,6,0,6,0,1223.59,0,0,59.29,59.29,93.8,91.64,1443.26,12,0,1,211,6,0,6,0,6,0,16322.11,1238.77,0,4,55.2,31,365,365,1282.88,1282.88,1097.44,16322.11,15083.34,168.5625,7.61070819428995,1,1,10.1666666666667,"GIPUZKOA"
48000972,11,"NORESTE","H1","3","PRIVADO","MMUNDIAL","3","MUJER","ESPANOL","F0",0,"POSGRADO",13,10,"PARCIAL","INDEFINIDO",0,0,30,0,4,1668,39,0,0,31,6,0,6,0,1080.63,0,0,380.3,114.37,175.31,122.09,1922.84,12,0,6,0,6,0,6,0,6,0,16070.23,0,164.6,4,9.23,31,365,365,1460.93,1460.93,1163.53,16234.83,16070.23,169.65,8.61143530798703,1,1,13.8333333333333,"BIZKAIA"
48001864,10,"NORESTE","P0","3","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","B0",0,"GRADO",16,2,"PARCIAL","INDEFINIDO",0,0,0,30,0,1252,32,0,0,31,6,0,6,0,1898.85,0,0,952.02,0,390.98,181.03,2850.87,12,0,6,0,6,0,6,0,6,0,34260.39,0,0,4,17.65,31,365,365,2850.87,2850.87,2278.86,34260.39,34260.39,139.2,20.4803879310345,1,1,16.1666666666667,"BIZKAIA"
48016768,5,"NORESTE","N0","2","PRIVADO","MNACIONAL","5","MUJER","ESPANOL","E0",0,"SECUNDARIA1",1,1,"COMPLETA","TEMPORAL",0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1902.07,0,0,0,0,225.32,131,2048.38,12,0,6,0,6,0,6,0,6,0,19351.25,0,0,3,52.16,31,365,365,1902.07,1902.07,1545.75,19351.25,19351.25,174,10.9314367816092,1,1,1.08333333333333,"BIZKAIA"
48061344,5,"NORESTE","E0","1","PRIVADO","MREGIONAL","1","HOMBRE","ESPANOL","N0",0,"BASICA",0,5,"COMPLETA","TEMPORAL",0,0,0,17,2,1780,40,0,0,31,1,31,6,0,676.68,0,0,0,0,20.3,71.59,1127.4,7,11,1,74,6,0,6,0,6,0,5963.73,1600.1714745021,0,2,24.64,31,223.94,223.94,676.68,676.68,584.79,9720.28869340002,8120.11721889792,174,3.88896551724138,0,0,0.416666666666667,"BIZKAIA"
48083543,4,"NORESTE","K0","2","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","D0",0,"POSGRADO",5,4,"PARCIAL","INDEFINIDO",0,0,27,0,3,1560,37,30,0,31,6,0,6,0,1882.06,0,0,280.47,0,366.6,166.9,2628.34,12,0,6,0,6,0,6,0,6,0,31243.92,4528.72,651.84,3,39.35,31,365,365,2162.53,2162.53,1629.03,31895.76,26715.2,163.125,13.2568888888889,1,1,5.33333333333333,"BIZKAIA"
1005825,5,"NORESTE","C4","1","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","M0",0,"FP",18,4,"COMPLETA","INDEFINIDO",0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1529.65,0,0,426.93,108.82,215.22,140.79,2217.12,12,0,6,0,6,0,6,0,6,0,25625.57,3126.5,0,4,53.31,31,365,365,1956.58,1956.58,1600.57,25625.57,22499.07,174,11.2447126436782,0,0,18.3333333333333,"ARABA"
48064335,3,"NORESTE","N0","1","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","C0",1,"GRADO",3,8,"PARCIAL","INDEFINIDO",0,0,25,0,4,1665,37,30,0,31,6,0,6,0,1207.09,0,0,612.86,0,327.59,144.31,1819.95,12,0,6,0,6,0,6,0,6,0,27745.41,7725.96,40.04,4,27.91,31,365,365,1819.95,1819.95,1348.05,27785.45,20019.45,163.125,11.1567816091954,1,1,3.66666666666667,"BIZKAIA"
20051085,12,"NORESTE","Q0","3","PRIVADO","MMUNDIAL","3","MUJER","ESPANOL","D0",1,"FP",31,7,"COMPLETA","INDEFINIDO",0,0,27,0,0,1748,38,0,0,31,6,0,6,0,1403.05,0,0,2569.95,0,993.25,228.41,3597,12,0,1,7,6,0,6,0,6,0,57323.02,7946.02,0,5,50.6,31,365,365,3973,3973,2751.34,57323.02,49377,165.3,24.0350877192982,1,1,31.5833333333333,"GIPUZKOA"
20004112,10,"NORESTE","I0","3","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","H0",1,"PRIMARIA",2,0,"PARCIAL","INDEFINIDO",10,0,20,0,10,390,10,0,0,31,6,0,6,0,431,0,0,0,0,8,23,503,9,0,6,0,6,0,6,0,6,0,3896,883.903133903134,0,4,80.84,31,273.78,273.78,431,431,400,5194.09745050771,4310.19431660457,43.5,9.90804597701149,1,1,2,"GIPUZKOA"
20051355,13,"NORESTE","C7","2","PRIVADO","MMUNDIAL","3","HOMBRE","ESPANOL","M0",0,"SECUNDARIA2",13,2,"PARCIAL","INDEFINIDO",0,0,0,30,0,1592,38,0,0,31,1,4,6,0,2506.67,0,0,0,0,401.07,176.97,2786.91,12,0,1,40,6,0,6,0,6,0,33907.68,3827.62,0,3,68.17,31,365,365,2506.67,2506.67,1928.63,33907.68,30080.06,165.3,15.164367816092,0,0,13.1666666666667,"GIPUZKOA"
48061386,4,"NORESTE","N0","1","PRIVADO","MREGIONAL","1","HOMBRE","ESPANOL","G0",1,"GRADO",10,0,"COMPLETA","INDEFINIDO",0,0,30,0,0,1754,40,0,0,31,6,0,6,0,1865.31,0,0,54.68,0,205.11,116.58,1835.97,12,0,6,0,6,0,6,0,6,0,22383.72,0,0,4,75.93,31,365,365,1919.99,1919.99,1598.3,22383.72,22383.72,174,11.0344252873563,0,0,10,"BIZKAIA"
48053433,22,"NORESTE","O0","3","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","E0",0,"GRADO",30,8,"PARCIAL","INDEFINIDO",0,0,22,0,0,1620,37,30,0,31,6,0,6,0,599.25,0,0,1985.87,0,387.77,140.98,2937,12,0,6,0,6,0,6,0,6,0,36424.55,5403.28,0,5,20.4,31,365,365,2585.12,2585.12,2056.37,36424.55,31021.27,163.125,15.8474789272031,1,1,30.6666666666667,"BIZKAIA"
48056403,2,"NORESTE","F0","2","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","C0",1,"POSGRADO",8,6,"COMPLETA","INDEFINIDO",0,0,22,0,0,1840,40,0,0,31,6,0,6,0,1480.8,0,0,2124,0,793.1,228.41,3597,12,0,6,0,1,13,6,0,6,0,52691.54,7212.12002840909,0,3,32.88,18,365,352,3604.8,3604.8,2583.29,54637.534375,47425.4143465909,174,20.7172413793103,0,0,8.5,"BIZKAIA"
1020712,5,"NORESTE","O0","2","PUBLICO","MREGIONAL","3","HOMBRE","ESPANOL","D0",1,"SECUNDARIA2",30,0,"PARCIAL","INDEFINIDO",0,0,22,0,6,1647,41,25,0,31,6,0,6,0,3234.67,0,0,404.54,17.26,693.62,172.66,3597,12,0,6,0,6,0,6,0,6,0,42268.41,6634.7,0,5,71.46,31,365,365,3639.21,3639.21,2772.93,42268.41,35633.71,180.1625,20.1995975855131,0,0,30,"ARABA"
20034238,3,"NORESTE","M0","1","PRIVADO","MNACIONAL","5","MUJER","ESPANOL","F0",0,"SECUNDARIA1",0,2,"COMPLETA","TEMPORAL",0,0,0,31,3,1840,40,0,0,31,6,0,6,0,1200,0,0,0,0,96,88.9,1400,4,0,6,0,6,0,6,0,6,0,5200,1199.86850756082,0,5,143.75,31,121.68,121.68,1200,1200,1015.1,15598.2905982906,14398.4220907298,174,6.89655172413793,1,1,0.166666666666667,"GIPUZKOA"
48017402,21,"NORESTE","K0","3","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","D0",0,"POSGRADO",9,2,"PARCIAL","INDEFINIDO",0,0,30,0,0,1642,37,30,0,31,6,0,6,0,1651.44,0,0,1246.43,0,579.57,197.47,3109.69,12,0,6,0,6,0,6,0,6,0,33076.57,1200,1025.71,3,12.36,31,365,365,2897.87,2897.87,2120.83,34102.28,31876.57,163.125,17.7647203065134,0,0,9.16666666666667,"BIZKAIA"
48007410,17,"NORESTE","R0","3","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","F0",0,"PRIMARIA",21,3,"COMPLETA","INDEFINIDO",0,0,24,0,0,1792,40,0,0,31,6,0,6,0,999.6,0,0,2108.59,0,217.38,214.94,3439.04,12,0,6,0,6,0,6,0,6,0,32797.1,2748.24,0,3,15.09,31,365,365,3108.19,3108.19,2675.87,32797.1,30048.86,174,17.8631609195402,0,0,21.25,"BIZKAIA"
20001293,3,"NORESTE","H1","1","PRIVADO","MMUNDIAL","3","MUJER","ESPANOL","F0",0,"GRADO",16,10,"COMPLETA","INDEFINIDO",0,0,30,0,4,1712,40,0,0,31,6,0,6,0,1148,0,0,823.87,0,354.94,145.32,2288.39,12,0,1,1,6,0,6,0,6,0,21690.57,0,174.69,4,3.43,31,365,365,1971.87,1971.87,1471.61,21865.26,21690.57,174,11.3325862068966,1,1,16.8333333333333,"GIPUZKOA"
48021016,20,"NORESTE","E0","3","PRIVADO","MREGIONAL","4","HOMBRE","ESPANOL","O0",0,"POSGRADO",12,2,"PARCIAL","INDEFINIDO",0,0,28,0,0,642,14,0,0,31,6,0,6,0,962.08,0,0,736.94,0,282.02,137.76,2169.42,9,20,1,15,6,0,6,0,6,0,21226.3,5953.95534073116,0,4,12.05,31,293.78,293.78,1699.02,1699.02,1279.24,26372.1134862823,20418.1581455511,60.9,27.8985221674877,0,0,12.1666666666667,"BIZKAIA"
48065629,1,"NORESTE","K0","1","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","A0",0,"POSGRADO",9,0,"PARCIAL","INDEFINIDO",0,0,0,30,4,1610,35,0,0,31,6,0,6,0,4177,0,0,822,0,1300,228.41,3597,12,0,6,0,6,0,6,0,6,0,71530,10961,885,4,21.52,31,365,365,4999,4999,3470.59,72415,60569,152.25,32.8341543513957,1,1,9,"BIZKAIA"
1006791,11,"NORESTE","Q0","3","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","B0",0,"GRADO",3,0,"PARCIAL","TEMPORAL",0,0,14,0,2,1614,40,0,0,31,6,0,6,0,958.98,0,0,2099.06,197.79,522.21,139.27,2963.27,6,14,1,2,6,0,6,0,6,0,20127.22,6617.19443313658,0,2,37.96,31,196.52,196.52,3058.04,3058.04,2396.56,37382.634337472,30765.4399043354,174,17.5749425287356,1,1,3,"ARABA"
1003760,1,"NORESTE","G1","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","D0",1,"SECUNDARIA2",21,10,"PARCIAL","INDEFINIDO",0,0,22,0,0,864,20,0,0,31,6,0,6,0,876,0,0,178.8,0,0,67,1055.09,12,0,6,0,6,0,6,0,6,0,12661,2395.8,0,4,84,31,365,365,1054.8,1054.8,987.8,12661,10265.2,87,12.1241379310345,1,1,21.8333333333333,"ARABA"
1028609,4,"NORESTE","J0","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","C0",0,"POSGRADO",1,0,"COMPLETA","INDEFINIDO",0,0,22,0,0,1742,40,0,0,31,6,0,6,0,1569.25,0,0,1850.4,0,683.93,228.41,3597,12,0,6,0,6,0,6,0,6,0,37616.15,0,0,4,8.62,31,365,365,3419.65,3419.65,2507.31,37616.15,37616.15,174,19.6531609195402,0,0,1,"ARABA"
48000028,7,"NORESTE","S0","4","PRIVADO","MREGIONAL","2","MUJER","EXTRANJERO","O0",0,"SECUNDARIA2",2,9,"PARCIAL","TEMPORAL",0,0,0,30,14,1750,30,0,0,31,6,0,6,0,964.44,0,0,36,0,120.05,84.82,1325.41,12,0,6,0,6,0,6,0,6,0,14860.84,3856,0,3,37.48,31,365,365,1000.44,1000.44,795.57,14860.84,11004.84,130.5,7.66620689655172,1,1,2.75,"BIZKAIA"
48091784,8,"NORESTE","D0","2","PRIVADO","MMUNDIAL","3","HOMBRE","ESPANOL","C0",0,"POSGRADO",15,11,"PARCIAL","INDEFINIDO",0,0,25,0,2,1670,37,57,0,31,6,0,6,0,4259.01,0,0,175.35,0,1166.17,169.48,3597,12,0,6,0,6,0,6,0,6,0,61807.91,8870.94,1959.5,4,8.13,31,365,365,4434.36,4434.36,3098.71,63767.41,52936.97,165.0825,26.8614783517332,0,0,15.9166666666667,"BIZKAIA"
48000900,9,"NORESTE","C4","2","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","C0",0,"GRADO",8,4,"PARCIAL","INDEFINIDO",0,0,28,0,2,1082,25,0,0,31,6,0,6,0,1273.13,0,0,656.74,0,215.11,122.88,1935.01,12,0,6,0,6,0,1,365,6,0,23165,0,120,3,11.82,31,365,365,1929.87,1929.87,1591.88,23285,23165,108.75,17.7459310344828,1,1,8.33333333333333,"BIZKAIA"
20059217,6,"NORESTE","C8","3","PRIVADO","MUE","3","HOMBRE","ESPANOL","L0",0,"FP",39,7,"PARCIAL","INDEFINIDO",0,0,30,0,0,1697,37,0,0,31,1,30,6,0,3060.15,0,0,0,0,612.03,228.41,3597,12,0,1,57,6,0,6,0,6,0,46007.9,9286.09,0,5,23.26,31,365,365,3060.15,3060.15,2219.71,46007.9,36721.81,160.95,19.0130475302889,0,0,39.5833333333333,"GIPUZKOA"
20002561,7,"NORESTE","C8","1","PRIVADO","MREGIONAL","1","HOMBRE","ESPANOL","L0",0,"SECUNDARIA2",15,11,"COMPLETA","INDEFINIDO",0,0,0,30,0,1729,40,0,0,31,6,0,6,0,2438.92,0,0,0,0,385.83,176.26,2775.64,12,0,1,44,6,0,6,0,1,9,27728.69,4061.38370786517,0,3,13.57,31,365,356,2438.92,2438.92,1876.83,28429.6962078652,24368.3125,174,14.0167816091954,0,0,15.9166666666667,"GIPUZKOA"
1024287,1,"NORESTE","L0","0","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","F0",0,"POSGRADO",4,10,"PARCIAL","INDEFINIDO",0,0,22,0,3,1380,30,0,0,31,6,0,6,0,624.5,0,0,975.68,0,192.02,118.55,1866.88,12,0,6,0,6,0,6,0,6,0,22358.09,3200.36,0,4,63.24,31,365,365,1600.18,1600.18,1289.61,22358.09,19157.73,130.5,12.2619157088123,1,1,4.83333333333333,"ARABA"
48002461,7,"NORESTE","F0","1","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","D0",0,"FP",1,0,"COMPLETA","INDEFINIDO",0,0,22,0,8,1712,40,0,0,31,6,0,6,0,2773.21,0,0,0,0,404.1,176.09,2773.21,12,0,6,0,6,0,6,0,6,0,33278,0,0,4,23.99,31,365,365,2773.21,2773.21,2193.02,33278,33278,174,15.9379885057471,1,1,1,"BIZKAIA"
1024101,3,"NORESTE","F0","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","K0",0,"SECUNDARIA1",0,3,"COMPLETA","TEMPORAL",0,0,8,0,0,1800,40,0,0,31,6,0,6,0,1226.98,0,0,616.4,0,221.21,139.69,2182.72,5,4,6,0,6,0,6,0,6,0,11032.99,3641.44202434337,0,4,71.7,31,156.1,156.1,1843.38,1843.38,1482.48,25797.830557335,22156.3885329917,174,10.5941379310345,0,0,0.25,"ARABA"
20059217,8,"NORESTE","C8","3","PRIVADO","MUE","3","MUJER","ESPANOL","L0",0,"FP",14,0,"PARCIAL","INDEFINIDO",0,0,30,0,0,1697,37,0,0,31,6,0,6,0,1070.99,0,0,653.07,617.99,275.85,114.21,1798.5,12,0,6,0,6,0,1,365,6,0,25316.41,4355.68,0,3,23.26,31,365,365,1724.06,1724.06,1334,25316.41,20960.73,160.95,10.7117738428083,1,1,14,"GIPUZKOA"
48005453,18,"NORESTE","F0","3","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","N0",0,"FP",10,7,"COMPLETA","TEMPORAL",0,0,22,0,10,1712,40,0,4,31,6,0,6,0,1007.46,0,67.72,1184.36,0,361.53,162.7,2474.39,12,0,6,0,6,0,6,0,6,0,28239.81,3327.02,0,3,10.36,31,365,365,2259.54,2259.54,1735.31,28239.81,24912.79,178,12.6940449438202,0,0,10.5833333333333,"BIZKAIA"
1006790,10,"NORESTE","Q0","3","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","B0",0,"GRADO",9,0,"PARCIAL","INDEFINIDO",0,0,28,0,5,1614,40,0,0,31,6,0,6,0,958.98,0,0,5456.23,444.22,1200.37,169.06,3597,12,0,6,0,6,0,6,0,6,0,62812.32,4671.04,0,5,77.8,31,365,365,6415.21,6415.21,5045.78,62812.32,58141.28,174,36.8690229885057,1,1,9,"ARABA"
48066379,5,"NORESTE","Q0","2","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA2",6,6,"PARCIAL","INDEFINIDO",0,0,0,31,0,1698,36,0,0,31,6,0,6,0,1305.14,0,0,40,34,137.91,101.82,1603.33,12,0,6,0,6,0,6,0,6,0,19034.81,2690.28,0,4,62.9,31,365,365,1345.14,1345.14,1105.41,19034.81,16344.53,156.6,8.58965517241379,1,1,6.5,"BIZKAIA"
20000026,8,"NORESTE","C5","2","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","D0",0,"SECUNDARIA1",24,5,"PARCIAL","INDEFINIDO",0,0,0,30,0,1600,40,0,0,31,6,0,6,0,2768.41,0,0,376.3,0,631.62,228.41,3597,12,0,6,0,6,0,6,0,6,0,44633.28,7151.19,0,4,16.74,31,365,365,3144.71,3144.71,2284.68,44633.28,37482.09,174,18.0730459770115,0,0,24.4166666666667,"GIPUZKOA"
