"ESTU";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"A1";"P0";"EMPADRONA";"P2";"P3_1";"P3_2";"P3_3";"P3_4";"P4";"P4A";"P5";"P5A";"P5B";"P6_1";"P6_2";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_9";"P7B_1";"P7B_2";"P7B_3";"P7B_4";"P7B_5";"P8";"P8A_1601";"P8A_1602";"P8A_1";"P8A_2";"P8A_1605";"P8A_3";"P8A_1604";"P8A_6";"P8A_8995";"P8A_9998";"P8A_9999";"P9";"P9A_1601";"P9A_1602";"P9A_1";"P9A_2";"P9A_1605";"P9A_3";"P9A_1604";"P9A_6";"P9A_8995";"P9A_9998";"P9A_9999";"P10";"P10A_1601";"P10A_1602";"P10A_1";"P10A_2";"P10A_1605";"P10A_3";"P10A_1604";"P10A_6";"P10A_8995";"P10A_9998";"P10A_9999";"P11";"P11A";"P11B";"PARTICIPACIONVASCAS";"RECUVOTOVASCAS";"DUDAPART";"P13A_1";"P13A_2";"P14_1";"P14_2";"DECISVOTO";"CAMBIOVOTO";"ABSTENCION";"P17A";"P17B";"P17C";"P17D";"ESCIDEOL";"PARTICIPACIONVASCA20";"RECUVOTOVASCAS20";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"LENGUA";"NIVELVASCO_1";"NIVELVASCO_2";"NIVELVASCO_3";"NIVELVASCO_4";"SENTIMIENTO";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I503";"IA_I505";"IA_I505";"IA_I505";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I517";"IA_I519";"IA_I519";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RVAUTO";"P13ACOM";"RVAUTO20";"RECUERDO";"CERCANIAR";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOPROV"
3459;0;523;21;1;16;48;0;3;3;2;79;1;1;40;1;4;4;4;3;2;0;44;2;4;4;3;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;1;9999;9999;3;2;2;3;3;0;0;5;12;1;3;4;4;3;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;"";"";"";17;5;24;5;13;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;9999;0;9997;9999;9999;2;15;5;3,94707;2,08464
3459;0;533;22;2;16;48;20;5;2;2;87;1;1;60;4;3;2;3;3;2;0;999;0;0;1;4;1;2;2;1;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;2;0;0;0;0;0;0;0;0;4;0;0;0;5;99;1;1601;1;9998;9998;3;8;1;2;2;0;0;4;97;1;3;3;3;3;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;"";"";"";17;5;24;5;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;1601;9998;9998;6;12;6;0,48609;1,74571
3459;0;595;23;2;16;20;0;3;3;1;57;1;1;57;4;4;4;4;9;9;0;998;0;0;99;99;1;2;2;2;2;2;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;2;0;0;0;0;0;0;0;0;2;1;5;2;0;5;2;0;2;0;9997;2;0;6;4;8;0;0;1;96;1;3;4;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";17;5;24;5;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;9997;9997;9997;1;15;6;2,46228;0,86321
3459;0;597;24;2;16;20;0;4;3;1;31;1;1;31;3;3;4;4;4;2;0;998;0;0;5;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1602;9;0;0;6;3;3;1;0;0;0;0;0;1;1;9998;1;1602;8995;3;7;6;2;1;1;5;4;5;1;1;2;1;2;7;3;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;40;0;0;0;0;36;0;"";"";"";17;5;24;5;15;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1602;0;9998;1602;8995;5;5;4;0,58572;0,8209
3459;0;604;25;1;16;48;20;5;2;2;79;1;1;55;9;9;9;9;9;9;0;998;0;0;96;96;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;99;1;9999;8;0;9999;1;0;2;3;3;0;0;6;98;1;4;4;4;4;5;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;9;0;"";"";"";17;5;24;5;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;9998;9999;1;15;8;3,4149;1,74571
3459;0;631;26;2;16;1;59;5;1;1;53;1;1;53;4;3;3;3;4;2;0;9;1602;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;8;5;1;1;0;0;0;0;0;3;1;1602;1;1602;1602;3;9;5;2;1;1;3;3;1;1;1;1;1;1;4;2;0;0;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;54;1;0;0;0;35;0;"";"";"";17;5;24;5;14;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1602;0;1602;1602;1602;6;3;1;0,55985;0,93099
3459;0;685;27;2;16;48;20;5;2;1;76;1;1;49;4;3;3;3;4;2;0;998;0;0;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;4;0;1;2;6;0;0;9;3;1;1;0;0;0;0;0;7;1;1650;1;2;2;3;9;2;1;2;0;0;1;3;1;4;4;4;4;1;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;10;0;"";"";"";17;5;24;5;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;1650;2;2;6;12;2;0,46015;1,07546
3459;0;687;28;2;16;48;20;5;2;1;65;1;1;65;2;3;2;2;4;2;0;9;1602;1;4;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;4;1;1602;6;0;0;9;1;1;1;0;0;0;0;0;1;1;1602;1;1602;1602;3;4;6;1;1;2;5;3;5;1;2;3;3;3;5;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;3;0;"";"";"";17;5;24;5;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;3;5;4;2,20088;0,81734
3459;0;691;29;2;16;48;0;4;3;1;74;1;1;70;1;2;2;2;3;2;0;9;1601;1;2;4;1;2;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;6;0;0;3;4;1;1;0;0;0;0;0;4;1;1601;1;1601;1601;3;9;1;1;2;0;0;1;3;1;3;3;3;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";21;5;24;2;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;12;2;0,45697;0,83541
3459;0;708;30;2;16;48;20;5;2;2;67;1;1;67;4;3;3;3;3;2;0;998;0;0;3;4;2;2;2;2;2;2;1;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;1;3;6;1;1605;6;0;0;8;3;1;1;0;0;0;0;0;1;1;1603;1;21;21;3;4;2;5;2;0;0;5;12;1;3;4;4;4;3;2;0;0;0;0;0;1;23;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;1;0;0;95;1;0;3;0;74;2;"";"";"";17;5;24;5;12;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1605;0;1603;21;21;3;12;5;2,00096;0,835
3459;0;766;31;2;16;20;0;4;3;1;49;1;1;49;2;4;2;2;4;2;0;9;9997;1;5;2;2;2;2;2;2;1;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;4;0;2;0;0;0;0;0;0;0;0;2;2;5;2;0;5;2;0;2;0;9997;3;3;4;1;1;3;8;3;12;1;3;4;3;3;3;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;1;0;0;58;0;0;0;0;50;1;"";"";"";17;5;24;5;12;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;9997;0;9997;9997;9997;5;8;5;2,56372;0,84319
3459;0;774;32;2;16;1;59;5;1;1;52;1;1;52;5;4;4;4;4;2;0;998;0;0;4;97;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;2;6;0;0;3;9;1;1;0;0;0;0;0;5;1;1650;1;2;2;3;7;2;2;1;1;8;4;3;1;2;2;2;2;3;1;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;1;1;0;51;1;0;1;0;48;3;"";"";"";17;5;24;5;14;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;0;1650;2;2;5;8;2;0,55985;0,93099
3459;0;798;33;2;16;1;59;5;1;1;33;1;2;2;1;4;1;4;1;2;0;999;0;0;2;7;2;2;2;2;1;2;2;2;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;2;0;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;1;3;3;3;6;3;1;1;1;5;4;3;1;3;3;4;4;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;"";"";"";17;5;24;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9997;3;3;4;5;2;1,542;1,00694
3459;0;860;34;2;16;20;0;3;3;1;67;1;1;67;2;3;3;3;4;2;0;7;1602;2;4;3;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;3;9;1;1;0;0;0;0;0;2;1;1602;1;1602;1602;3;6;2;1;2;0;0;3;3;1;2;2;2;2;5;1;0;0;0;0;0;0;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;19;0;0;1;0;22;0;"";"";"";17;5;24;5;15;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1602;0;1602;1602;1602;4;12;2;0,94956;0,92997
3459;0;903;35;2;16;48;20;5;2;1;41;1;1;41;2;2;3;2;1;2;0;998;0;0;2;5;1;2;1;2;1;1;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;3;8;2;1;0;0;0;0;0;3;1;1602;1;1602;1602;3;9;6;1;1;1;2;4;4;1;1;2;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";"";17;5;24;5;14;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1602;0;1602;1602;1602;6;2;3;0,73585;0,80072
3459;0;908;36;2;16;20;0;3;3;2;54;1;1;54;1;4;1;2;4;2;0;9;1601;1;6;3;2;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;4;0;1;1601;6;0;0;3;4;1;1;0;0;0;0;0;3;1;1601;1;1601;1601;3;9;2;1;1;1;2;1;2;2;1;1;1;1;5;1;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;34;1;0;0;0;28;0;"";"";"";17;5;24;5;17;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1601;0;1601;1601;1601;6;2;1;0,66897;0,94626
3459;0;922;37;2;16;48;20;5;2;2;23;1;1;23;2;3;3;3;4;2;0;998;0;0;3;1;2;2;2;2;2;2;1;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1602;6;0;0;4;8;1;1;0;0;0;0;0;2;2;0;1;1602;1602;3;7;5;2;1;1;5;4;4;1;2;2;2;2;7;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;6;0;"";"";"";18;5;24;6;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;9997;1602;1602;5;5;3;0,99792;1,06609
3459;0;955;38;2;16;48;20;5;2;1;41;1;1;41;2;3;2;2;2;1;1;9;1602;1;3;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;2;2;2;2;2;2;2;1;3;3;1;1601;1;1601;1;4;3;5;1;0;0;0;0;0;3;1;1601;1;1;1601;3;9;2;5;1;1;2;1;2;2;1;1;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;6;0;"";"";"";17;5;24;5;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16010001;1601;1;1601;6;2;1;0,73585;0,80072
3459;0;1025;39;2;16;48;0;3;3;2;79;1;1;79;1;4;3;3;4;2;0;998;0;0;1;3;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;1;4;0;1;1602;6;0;0;3;99;1;1;0;0;0;0;0;1;1;1602;1;1602;1602;3;7;5;3;2;0;0;4;5;3;1;1;2;2;5;1;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;46;0;0;0;0;46;1;"";"";"";17;5;24;5;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;5;12;4;0,56184;2,08464
3459;0;1027;40;2;16;48;0;2;3;1;65;1;1;65;4;3;3;3;3;2;0;44;9999;2;5;2;1;2;2;2;1;2;2;2;2;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;3;4;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;5;1;9999;1;9999;9997;3;7;2;1;2;0;0;3;3;1;2;3;3;3;3;2;0;0;0;0;0;0;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;74;0;0;0;0;70;0;"";"";"";17;5;24;5;11;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9999;0;9999;9999;9997;5;12;2;0,55262;1,06384
3459;0;1056;41;2;16;48;20;5;2;2;44;1;1;44;4;4;4;4;4;2;0;998;0;0;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1601;6;0;0;9;1;1;1;0;0;0;0;0;6;2;0;2;0;1601;3;9;2;2;1;3;2;1;3;1;1;2;2;2;3;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;1;0;0;39;0;0;0;0;34;0;"";"";"";17;5;24;5;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;9997;9997;1601;6;2;2;0,79021;0,86067
3459;0;1086;42;2;16;20;0;3;3;1;46;1;1;20;2;3;3;3;3;2;0;61;1605;3;4;2;1;2;2;2;2;1;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;2;2;2;2;2;1;4;0;1;1605;1;1605;1604;3;2;2;1;0;0;0;0;0;4;1;1603;1;21;21;3;9;4;1;1;1;2;3;2;1;1;2;2;3;7;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;8;0;0;0;0;12;0;"";"";"";17;5;24;5;17;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1605;16051604;1603;21;21;6;2;1;0,59214;0,90056
3459;0;1096;43;1;16;48;0;3;3;1;57;1;1;57;2;3;3;3;3;2;0;9;9998;1;2;5;1;2;2;2;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1;6;0;0;3;9;1;1;0;0;0;0;0;2;1;1;1;1;1;3;9;6;2;1;2;1;3;2;1;3;3;3;3;3;2;0;0;0;0;0;0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;53;1;0;1;0;48;1;"";"";"";17;5;24;5;12;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;0;1;1;1;6;1;1;0,59418;0,92004
3459;0;1128;44;2;16;48;20;5;2;2;60;1;1;60;5;3;3;3;3;1;1;998;0;0;6;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;3;1;1602;1;1601;1602;8;9;2;1;0;0;0;0;0;7;1;1601;1;1601;1601;3;9;2;3;1;2;2;9;2;1;2;3;3;3;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;"";"";"";17;5;24;5;13;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1602;16011602;1601;1601;1601;6;2;1;0,48411;0,81977
3459;0;1132;45;1;16;48;20;5;2;1;74;1;1;74;2;4;2;3;4;2;0;9;1601;1;2;4;1;2;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;6;0;0;4;7;1;1;0;0;0;0;0;7;1;1601;1;1601;1601;3;9;1;1;2;0;0;2;3;1;2;2;2;2;4;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;4;0;"";"";"";17;5;24;5;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;12;2;0,44523;0,81734
3459;0;1143;46;2;16;48;20;5;2;2;58;1;1;28;4;4;3;3;3;2;0;9;9997;1;2;4;1;1;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;5;1;1601;1;1602;1601;5;6;5;1;0;0;0;0;0;3;1;1603;1;2;1602;3;9;5;1;1;1;2;1;3;4;3;4;3;4;3;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;28;1;0;0;0;13;0;"";"";"";21;5;24;2;21;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16011602;1603;2;1602;6;2;2;0,48411;0,81977
3459;0;1202;47;2;16;48;20;5;2;1;37;1;1;37;4;3;2;4;4;2;0;998;0;0;2;3;1;2;2;2;2;2;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;3;9;1;1;0;0;0;0;0;2;1;1602;1;1602;1604;3;7;5;2;1;1;5;3;12;1;2;2;2;2;4;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;4;0;0;0;0;4;1;"";"";"";17;5;24;5;12;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1602;0;1602;1602;8;5;5;5;0,73585;0,80072
3459;0;1231;48;2;16;48;0;3;3;1;30;1;1;30;1;4;4;4;4;2;0;44;3;1;5;3;1;1;1;1;1;1;2;2;1;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;1;2;2;2;2;1;4;0;1;3;6;0;0;2;9;1;1;0;0;0;0;0;10;1;3;1;3;3;3;7;2;2;1;1;3;4;3;1;1;1;1;2;1;1;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;46;0;0;0;0;34;0;"";"";"";17;5;24;5;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;3;3;5;3;2;0,73942;0,97994
