"ORDENCCC","ORDENTRA","NUTS1","CNACE","ESTRATO2","CONTROL","MERCADO","REGULACION","SEXO","TIPOPAIS","CNO1","RESPONSA","ESTU","ANOANTI","MESANTI","TIPOJOR","TIPOCON","FIJODISM","FIJODISD","VAL","VAN","PUENTES","JAP","JSP1","JSP2","HEXTRA","DRELABM","SIESPM1","DSIESPM1","SIESPM2","DSIESPM2","SALBASE","EXTRAORM","PHEXTRA","COMSAL","COMSALTT","IRPFMES","COTIZA","BASE","DRELABAM","DRELABAD","SIESPA1","DSIESPA1","SIESPA2","DSIESPA2","SIESPA3","DSIESPA3","SIESPA4","DSIESPA4","SALBRUTO","GEXTRA","VESP","ANOS2","FACTOTAL","DIASMES","DIASRELABA","DIASANO","SALMES","SALMOR","SALNETO","SALANUAL","SALAOR","JMP1","SALHORA","MUJER","MUJERPRIV","ANTIGUEDAD","PROV"
45020404,13,"CENTRO","Q0","3","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","H0",0,"SECUNDARIA2",14,3,"COMPLETA","INDEFINIDO",0,0,0,30,0,1784,40,0,0,31,6,0,6,0,906.51,0,0,187.25,123.25,127.53,79.93,1258.62,11,22,1,12,6,0,6,0,6,0,14923.62,2116.10341540015,0,5,25.31,31,356.62,356.62,1093.76,1093.76,886.3,15274.3012169817,13158.1978015815,174,6.28597701149425,1,1,14.25,"TOLEDO"
23000056,5,"SUR","H2","3","PUBLICO","MNACIONAL","1","MUJER","ESPANOL","E0",0,"SECUNDARIA1",11,2,"COMPLETA","INDEFINIDO",0,0,0,30,2,1711,37,30,0,31,6,0,6,0,600.75,0,0,850.58,0,132.6,106.03,1669.72,10,0,6,0,6,0,6,0,1,1,20434.93,3521.16655672823,18.0573878627968,4,17.55,31,304.2,303.2,1451.33,1451.33,1212.7,24618.1545184697,21078.9305738786,163.125,8.89704214559387,1,1,11.1666666666667,"JAEN"
11051307,5,"SUR","O0","3","PUBLICO","MREGIONAL","4","HOMBRE","ESPANOL","D0",1,"FP",22,1,"PARCIAL","INDEFINIDO",0,0,22,0,0,1665,37,30,0,31,6,0,6,0,720.02,0,0,1868.01,0,491.73,141.41,2945.99,12,0,6,0,6,0,6,0,6,0,35655.39,2509.52,0,5,86.8,31,365,365,2588.03,2588.03,1954.89,35655.39,33145.87,163.125,15.8653180076628,0,0,22.0833333333333,"CADIZ"
39007619,2,"NOROESTE","C8","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","L0",0,"GRADO",1,3,"COMPLETA","TEMPORAL",0,0,0,30,0,1765,40,0,0,31,6,0,6,0,1610.89,0,0,0,0,156.58,103.1,1610.89,9,17,6,0,6,0,6,0,6,0,15156.77,3679.57356076759,0,3,9.17,31,290.78,290.78,1610.89,1610.89,1351.21,19025.4524038792,15345.8788431116,174,9.25798850574713,0,0,1.25,"CANTABRIA"
46008884,3,"ESTE","M0","2","PRIVADO","MMUNDIAL","1","HOMBRE","ESPANOL","D0",0,"POSGRADO",9,2,"COMPLETA","INDEFINIDO",0,0,22,0,2,1800,40,0,0,31,6,0,6,0,1569.25,0,0,644.99,0,365.35,125,2297.57,12,0,6,0,6,0,6,0,6,0,31000,4428,0,3,7.75,31,365,365,2214.24,2214.24,1723.89,31000,26572,174,12.7255172413793,0,0,9.16666666666667,"VALENCIA"
26004150,4,"NORESTE","C1","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","P0",0,"SECUNDARIA1",2,0,"COMPLETA","INDEFINIDO",0,0,24,0,0,1771,40,0,0,31,6,0,6,0,1046.03,0,0,317.62,0,104.73,97.51,1535.61,12,0,6,0,6,0,6,0,6,0,14220.88,2035.72,0,2,68.46,31,365,365,1363.65,1363.65,1161.41,14220.88,12185.16,174,7.83706896551724,0,0,2,"LA RIOJA"
33008647,1,"NOROESTE","S0","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","H0",0,"PRIMARIA",16,10,"COMPLETA","INDEFINIDO",0,0,0,30,2,1750,40,0,0,31,6,0,6,0,831.6,0,0,1048.39,0,187.28,113.4,1785.69,12,0,6,0,6,0,6,0,6,0,21159.07,1575.6,0,4,95.25,31,365,365,1879.99,1879.99,1579.31,21159.07,19583.47,174,10.8045402298851,1,1,16.8333333333333,"ASTURIAS"
29003933,3,"SUR","I0","1","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","D0",1,"GRADO",11,6,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,0,31,6,0,6,0,1553.31,0,0,103.91,0,165.72,121.68,1916.11,12,0,6,0,6,0,6,0,1,93,14853.65,3293.03805147059,0,3,104.44,31,365,272,1657.22,1657.22,1369.82,19932.2876838235,16639.2496323529,174,9.52425287356322,1,1,11.5,"MALAGA"
6023315,16,"CENTRO","Q0","3","PUBLICO","MREGIONAL","5","HOMBRE","ESPANOL","B0",0,"POSGRADO",2,5,"PARCIAL","TEMPORAL",0,0,18,0,0,1631,37,30,0,31,6,0,6,0,1109.05,0,0,1298.53,458.24,401.83,162.69,2542.17,12,0,6,0,6,0,6,0,6,0,30437.85,0,0,2,225,31,365,365,2407.58,2407.58,1843.06,30437.85,30437.85,163.125,14.7591111111111,0,0,2.41666666666667,"BADAJOZ"
15010479,4,"NOROESTE","N0","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","M0",0,"SECUNDARIA1",0,10,"COMPLETA","TEMPORAL",0,0,0,0,0,1752,40,0,0,31,6,0,6,0,922.8,0,0,615.2,615.2,196.4,98.44,1538,11,10,1,80,6,0,6,0,6,0,15014.14,0,0,3,23.48,31,344.62,344.62,1538,1538,1243.16,15902.0402182114,15902.0402182114,174,8.83908045977011,0,0,0.833333333333333,"A CORUÑA"
2016209,4,"CENTRO","N0","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","O0",0,"PRIMARIA",12,0,"PARCIAL","INDEFINIDO",0,0,0,30,0,648,14,0,0,31,6,0,6,0,408.65,0,0,85.76,0,9.89,31.4,494.41,9,21,6,0,6,0,6,0,6,0,5894.23,1355.82926250085,0,5,101.17,31,294.78,294.78,494.41,494.41,453.12,7298.30365017979,5942.47438767895,60.9,8.1183908045977,1,1,12,"ALBACETE"
46059886,12,"ESTE","C7","3","PRIVADO","MMUNDIAL","1","HOMBRE","ESPANOL","D0",0,"GRADO",10,9,"COMPLETA","INDEFINIDO",0,0,22,0,0,1742,40,0,0,31,6,0,6,0,1787.9,0,0,546.12,240.4,411.65,198.46,3125.4,12,0,6,0,6,0,6,0,6,0,36410.97,1787.9,0,4,11.27,31,365,365,2334.02,2334.02,1723.91,36410.97,34623.07,174,13.413908045977,0,0,10.75,"VALENCIA"
28479267,9,"MADRID","M0","3","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","F0",0,"PRIMARIA",14,6,"PARCIAL","TEMPORAL",0,0,13,0,0,1260,30,0,0,31,6,0,6,0,849.75,0,0,97.64,67.64,18.95,60.64,947.39,6,15,6,0,6,0,6,0,6,0,6678.74,2056.95018226002,0,3,16.38,31,197.52,197.52,947.39,947.39,867.8,12341.7380518429,10284.7878695828,130.5,7.25969348659004,1,1,14.5,"MADRID"
50004360,11,"NORESTE","P0","3","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","B0",0,"POSGRADO",2,1,"PARCIAL","TEMPORAL",0,0,25,0,0,1160,27,59,0,31,6,0,6,0,523.48,0,0,1117.26,0,246.11,121.11,1907.21,12,0,6,0,6,0,6,0,6,0,23016.75,3327.87,0,3,26.52,31,365,365,1640.74,1640.74,1273.52,23016.75,19688.88,121.7275,13.4787948491508,1,1,2.08333333333333,"ZARAGOZA"
50001460,4,"NORESTE","I0","2","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","G0",0,"SECUNDARIA1",35,8,"COMPLETA","INDEFINIDO",0,0,30,0,0,1776,40,0,0,31,6,0,6,0,1065.63,863.54,0,823.76,12.24,321.19,139.65,1889.39,12,0,6,0,6,0,6,0,6,0,26500.53,3716.54,200.76,5,30.3,31,365,365,2752.93,1889.39,2292.09,26701.29,22783.99,174,15.8214367816092,0,0,35.6666666666667,"ZARAGOZA"
8310220,5,"ESTE","O0","2","PUBLICO","MNACIONAL","2","HOMBRE","ESPANOL","E0",0,"GRADO",44,0,"PARCIAL","INDEFINIDO",0,0,22,0,2,1643,37,30,0,31,6,0,6,0,1335.27,0,0,814.24,0,300.93,163.6,2576.28,12,0,6,0,6,0,6,0,6,0,27692.62,1898.5,5.28,5,186.26,31,365,365,2149.51,2149.51,1684.98,27697.9,25794.12,163.125,13.1770727969349,0,0,44,"BARCELONA"
8127809,1,"ESTE","C8","1","PRIVADO","MREGIONAL","1","HOMBRE","ESPANOL","D0",1,"SECUNDARIA2",11,3,"COMPLETA","INDEFINIDO",0,0,0,30,0,1760,40,0,0,31,6,0,6,0,1420.7,0,0,150.62,0,139.02,96.89,1525.74,12,0,6,0,6,0,6,0,6,0,17708.2,0,0,3,24.45,31,365,365,1571.32,1571.32,1335.41,17708.2,17708.2,174,9.03057471264368,0,0,11.25,"BARCELONA"
28050686,10,"MADRID","N0","3","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","O0",0,"SECUNDARIA1",2,0,"PARCIAL","INDEFINIDO",0,0,0,30,0,1575,30,0,0,31,6,0,6,0,762.12,0,0,331.79,80.64,140.95,90.15,1419.19,12,0,6,0,6,0,6,0,6,0,17136.66,2939.28,0,5,115.51,31,365,365,1093.91,1093.91,862.81,17136.66,14197.38,130.5,8.38245210727969,1,1,2,"MADRID"
33001003,5,"NOROESTE","C2","1","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","M0",0,"PRIMARIA",6,9,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,0,31,6,0,6,0,735.01,0,0,726.99,0,160.5,68.71,1462,12,0,6,0,6,0,6,0,6,0,17213.85,0,0,3,6.76,31,365,365,1462,1462,1232.79,17213.85,17213.85,174,8.40229885057471,0,0,6.75,"ASTURIAS"
24028439,1,"CENTRO","C1","3","PRIVADO","MUE","4","MUJER","ESPANOL","C0",1,"POSGRADO",12,4,"COMPLETA","INDEFINIDO",0,0,0,32,2,1736,40,0,0,31,6,0,6,0,1563.69,0,0,1859.77,0,821.63,228.41,3597,12,0,6,0,6,0,6,0,6,0,51059.36,10270.41,461.91,4,31.43,31,365,365,3423.46,3423.46,2373.42,51521.27,40788.95,174,19.6750574712644,1,1,12.3333333333333,"LEON"
50060360,15,"NORESTE","F0","3","PRIVADO","MMUNDIAL","2","HOMBRE","ESPANOL","L0",0,"FP",1,3,"COMPLETA","TEMPORAL",0,0,22,0,3,1760,40,0,24,31,6,0,6,0,1141.76,0,321.82,0,0,33.32,118.79,1534.35,7,0,6,0,6,0,6,0,1,1,15452.08,5894.50717184109,0,3,9.32,31,212.94,211.94,1463.58,1463.58,1311.47,26611.348494857,20716.8413230159,198,7.39181818181818,0,0,1.25,"ZARAGOZA"
28478566,1,"MADRID","N0","3","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","A0",1,"GRADO",4,0,"COMPLETA","INDEFINIDO",0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1442,0,0,4399,0,1751,228,3597,12,0,6,0,6,0,6,0,6,0,70000,0,0,3,10.82,31,365,365,5841,5841,3862,70000,70000,174,33.5689655172414,1,1,4,"MADRID"
28175794,8,"MADRID","M0","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","C0",1,"POSGRADO",4,1,"COMPLETA","INDEFINIDO",0,0,22,0,0,1840,40,0,0,31,6,0,6,0,5648,0,0,0,0,1731.69,228.41,3597,9,16,6,0,6,0,6,0,6,0,63568.24,12102.0084201808,224.746186762371,2,42.15,31,289.78,289.78,5648,5648,3687.9,80293.7902891849,67967.0356822417,174,32.4597701149425,0,0,4.08333333333333,"MADRID"
30006133,10,"SUR","G2","2","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","G0",0,"PRIMARIA",15,3,"COMPLETA","INDEFINIDO",0,0,0,30,0,1752,40,0,0,31,6,0,6,0,936.82,0,0,750.65,117.91,303.74,118.23,1862,12,0,6,0,6,0,6,0,6,0,20626.59,2064.42,0,4,45.76,31,365,365,1687.47,1687.47,1265.5,20626.59,18562.17,174,9.69810344827586,0,0,15.25,"MURCIA"
8180503,14,"ESTE","R0","3","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","D0",0,"POSGRADO",1,0,"PARCIAL","INDEFINIDO",11,0,0,30,0,1040,20,0,0,31,6,0,6,0,677.81,0,0,0,0,0,46,722,11,0,1,21,6,0,6,0,6,0,6891,0,0,2,11.72,31,334.62,334.62,677.81,677.81,631.81,7516.63080509234,7516.63080509234,87,7.79091954022988,1,1,1,"BARCELONA"
38077627,6,"CANARIAS","R0","1","PRIVADO","MREGIONAL","4","HOMBRE","EXTRANJERO","C0",0,"SECUNDARIA2",1,1,"PARCIAL","INDEFINIDO",0,0,0,30,0,184,4,0,0,31,6,0,6,0,103.9,0,0,35.48,0,0,6.44,137.21,12,0,6,0,6,0,6,0,6,0,1716.17,0,0,6,29.2,31,365,365,139.38,139.38,132.94,1716.17,1716.17,17.4,8.01034482758621,0,0,1.08333333333333,"SC TENERIFE"
41045429,1,"SUR","C2","1","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","E0",0,"SECUNDARIA2",13,6,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,0,31,6,0,6,0,1063.61,0,0,401.66,0,175.83,93.05,1465.27,12,0,6,0,6,0,6,0,6,0,14989.08,0,0,4,33.23,31,365,365,1465.27,1465.27,1196.39,14989.08,14989.08,174,8.42109195402299,1,1,13.5,"SEVILLA"
28442505,10,"MADRID","M0","2","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","C0",0,"POSGRADO",1,11,"PARCIAL","INDEFINIDO",0,0,0,31,0,1472,35,30,0,31,6,0,1,2,846.77,0,0,153.23,0,95.2,88.57,1394.9,12,0,6,0,6,0,6,0,1,2,15552.23,3016.52892561983,11.100826446281,3,38.41,31,365,363,1000,1000,816.23,15649.0180440771,12621.388292011,154.425,6.47563542172576,0,0,1.91666666666667,"MADRID"
3051361,6,"ESTE","C5","3","PRIVADO","MMUNDIAL","1","HOMBRE","ESPANOL","M0",0,"SECUNDARIA1",10,3,"COMPLETA","INDEFINIDO",0,0,0,30,0,1747,40,0,0,31,6,0,6,0,1066.34,0,0,329.55,97.76,136.66,88.65,1395.89,12,0,6,0,6,0,6,0,6,0,16739.36,0,0,3,9.27,31,365,365,1395.89,1395.89,1170.58,16739.36,16739.36,174,8.02235632183908,0,0,10.25,"ALICANTE"
38028195,7,"CANARIAS","N0","2","PRIVADO","MREGIONAL","5","HOMBRE","ESPANOL","D0",0,"PRIMARIA",13,6,"COMPLETA","INDEFINIDO",0,0,0,30,0,1790,40,0,0,31,6,0,6,0,645.3,0,0,1721.99,0,400.31,160.57,2528.73,12,0,6,0,6,0,6,0,6,0,54865.21,22572.89,0,3,11.61,31,365,365,2367.29,2367.29,1806.41,54865.21,32292.32,174,13.6051149425287,0,0,13.5,"SC TENERIFE"
28000437,19,"MADRID","H1","3","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","F0",0,"GRADO",7,6,"PARCIAL","INDEFINIDO",0,0,0,30,1,1642,40,0,0,31,6,0,6,0,1526.29,0,0,311.16,0,218.28,119.88,1887.9,12,0,6,0,6,0,6,0,6,0,22204.42,127.26,0,5,139.85,31,365,365,1837.45,1837.45,1499.29,22204.42,22077.16,174,10.5600574712644,1,1,7.5,"MADRID"
35025547,11,"CANARIAS","Q0","3","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","H0",0,"SECUNDARIA2",29,11,"PARCIAL","INDEFINIDO",0,0,22,0,1,1645,37,30,0,31,6,0,6,0,938.5,0,0,737.71,32.22,251.93,90.66,1928.93,12,0,6,0,6,0,6,0,6,0,25351.55,3791.51,0,5,36.29,31,365,365,1676.21,1676.21,1333.62,25351.55,21560.04,163.125,10.2756168582375,1,1,29.9166666666667,"LAS PALMAS"
30254770,5,"SUR","E0","1","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","E0",0,"SECUNDARIA1",6,6,"COMPLETA","INDEFINIDO",0,0,23,0,0,1754,37,0,0,31,6,0,6,0,1027.65,0,0,463.8,0,208.8,86.2,1834.01,12,0,6,0,6,0,6,0,6,0,21749,4107.47,0,3,4.8,31,365,365,1491.45,1491.45,1196.45,21749,17641.53,160.95,9.26654240447344,1,1,6.5,"MURCIA"
30274842,3,"SUR","G1","3","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","E0",0,"SECUNDARIA2",3,3,"COMPLETA","INDEFINIDO",0,0,0,31,0,1805,40,0,0,31,1,31,6,0,1351.77,0,0,0,0,161.55,85.82,1351.55,12,0,1,83,1,17,6,0,6,0,15465.78,0,0,2,13.86,14,365,348,1351.77,1351.77,1104.4,16221.2922413793,16221.2922413793,174,7.76879310344828,1,1,3.25,"MURCIA"
28079086,1,"MADRID","J0","3","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","A0",1,"POSGRADO",6,2,"COMPLETA","INDEFINIDO",0,0,22,0,0,1800,42,30,0,31,6,0,6,0,4050.89,0,0,0,0,1128.41,228.41,3597,12,0,6,0,6,0,6,0,6,0,59165.46,11034.78,1038.94,4,63.01,31,365,365,4050.89,4050.89,2694.07,60204.4,48130.68,184.875,21.911507775524,1,1,6.16666666666667,"MADRID"
39037922,2,"NOROESTE","Q0","1","PRIVADO","MREGIONAL","5","MUJER","ESPANOL","H0",0,"FP",3,0,"COMPLETA","INDEFINIDO",0,0,0,30,0,1780,40,0,0,31,6,0,6,0,1000,0,0,0,0,26.6,63.5,1000,12,0,6,0,6,0,6,0,6,0,12000,0,0,2,102.75,31,365,365,1000,1000,909.9,12000,12000,174,5.74712643678161,1,1,3,"CANTABRIA"
8061481,3,"ESTE","C1","3","PRIVADO","MMUNDIAL","2","MUJER","ESPANOL","E0",0,"POSGRADO",20,6,"COMPLETA","INDEFINIDO",0,0,0,30,9,1760,41,0,0,31,6,0,6,0,2631.3,0,0,0,0,403.3,192.7,3034.6,12,0,6,0,6,0,6,0,6,0,36558.68,7326.02,140.19,4,16.76,31,365,365,2631.3,2631.3,2035.3,36698.87,29232.66,178.35,14.753574432296,1,1,20.5,"BARCELONA"
4000562,6,"SUR","P0","3","PUBLICO","MNACIONAL","5","MUJER","ESPANOL","B0",0,"POSGRADO",2,5,"PARCIAL","TEMPORAL",0,0,0,31,0,1610,35,0,0,31,6,0,6,0,1109.05,0,0,1189.81,0,410.54,158.32,2492.95,3,4,6,0,6,0,6,0,6,0,6994.33,2891.41612429141,0,4,1,31,95.26,95.26,2298.86,2298.86,1730,26799.6058156624,23908.189691371,152.25,15.0992446633826,1,1,2.41666666666667,"ALMERIA"
38075619,20,"CANARIAS","O0","3","PUBLICO","MREGIONAL","3","HOMBRE","ESPANOL","O0",0,"SECUNDARIA1",0,6,"PARCIAL","TEMPORAL",0,0,11,0,5,1649,30,0,0,31,6,0,6,0,584.81,0,0,0,0,13.63,43.63,681.6,3,0,6,0,6,0,6,0,6,0,2111.2,1218.06651325882,0,5,9.14,31,91.26,91.26,584.81,584.81,527.55,8443.87464387464,7225.80813061582,130.5,4.48130268199234,0,0,0.5,"SC TENERIFE"
48021921,7,"NORESTE","Q0","3","PUBLICO","MREGIONAL","5","MUJER","ESPANOL","C0",0,"GRADO",36,8,"PARCIAL","INDEFINIDO",0,0,28,0,5,1614,37,30,0,31,6,0,6,0,958.98,0,0,1983.02,0,617.82,154.56,3288.57,12,0,6,0,6,0,6,0,6,0,39379,4158.8,0,5,20.16,31,365,365,2942,2942,2169.62,39379,35220.2,163.125,18.0352490421456,1,1,36.6666666666667,"BIZKAIA"
41015224,24,"SUR","I0","3","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","H0",0,"PRIMARIA",3,0,"PARCIAL","INDEFINIDO",10,0,0,25,0,450,10,0,0,31,6,0,6,0,318.37,0,0,8.42,0,0,20.76,326.79,10,0,6,0,6,0,6,0,6,0,3210.92,47.7307692307692,0,6,35.5,31,304.2,304.2,326.79,326.79,306.03,3852.68178829717,3804.9510190664,43.5,7.51241379310345,1,1,3,"SEVILLA"
20000048,9,"NORESTE","J0","2","PRIVADO","MREGIONAL","3","HOMBRE","ESPANOL","C0",0,"POSGRADO",14,6,"PARCIAL","INDEFINIDO",0,0,28,0,2,1626,37,0,0,31,6,0,6,0,2978.74,3338,0,393.89,120.08,1639.38,228.41,3597,12,0,6,0,6,0,6,0,6,0,50161.62,13333.91,0,4,6.87,31,365,365,6710.63,3372.63,4842.84,50161.62,36827.71,160.95,41.6938800869835,0,0,14.5,"GIPUZKOA"
26024386,2,"NORESTE","G2","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","G0",0,"SECUNDARIA2",14,7,"PARCIAL","INDEFINIDO",0,0,0,30,0,960,20,0,0,31,6,0,6,0,678.93,0,0,0,0,0,53.89,848.66,12,0,6,0,6,0,6,0,6,0,8147.16,0,0,5,45.78,31,365,365,678.93,678.93,625.04,8147.16,8147.16,87,7.80379310344828,1,1,14.5833333333333,"LA RIOJA"
28000864,14,"MADRID","C4","3","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","C0",0,"POSGRADO",6,6,"COMPLETA","INDEFINIDO",0,0,20,0,10,1752,40,0,0,31,6,0,6,0,1355,2469,0,1114,0,1319,211,3325,12,0,6,0,6,0,6,0,6,0,46961,8641,0,4,10.29,31,365,365,4938,2469,3408,46961,38320,174,28.3793103448276,1,1,6.5,"MADRID"
46129559,4,"ESTE","R0","2","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","C0",0,"POSGRADO",8,0,"COMPLETA","INDEFINIDO",0,0,22,0,5,1767,38,45,0,31,1,4,6,0,3176.33,0,0,0,0,730.44,212.81,3351.28,12,0,1,7,6,0,6,0,6,0,44468.59,6352.66,0,5,8.62,31,365,365,3176.33,3176.33,2233.08,44468.59,38115.93,168.5625,18.8436336670374,1,1,8,"VALENCIA"
28037701,15,"MADRID","M0","3","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","P0",0,"SECUNDARIA2",13,2,"PARCIAL","TEMPORAL",0,0,0,31,0,1506,33,0,0,31,6,0,6,0,859.63,0,0,0,0,0,54.58,859.83,12,0,6,0,6,0,6,0,6,0,10274.14,0,0,3,16.73,31,365,365,859.63,859.63,805.05,10274.14,10274.14,143.55,5.98836642284918,1,1,13.1666666666667,"MADRID"
8149076,19,"ESTE","G2","3","PRIVADO","MMUNDIAL","2","HOMBRE","ESPANOL","G0",0,"SECUNDARIA1",7,8,"PARCIAL","INDEFINIDO",0,0,0,31,0,1681,38,0,0,31,6,0,6,0,1053.75,0,0,411.73,0,263.79,110.87,1746.01,12,0,6,0,6,0,6,0,6,0,19787.75,3667.47,77.59,2,48.96,31,365,365,1465.48,1465.48,1090.82,19865.34,16120.28,165.3,8.86557773744707,0,0,7.66666666666667,"BARCELONA"
12051467,3,"ESTE","L0","1","PRIVADO","MNACIONAL","5","MUJER","ESPANOL","E0",0,"GRADO",3,3,"PARCIAL","INDEFINIDO",0,0,0,30,0,1627,35,0,0,31,6,0,6,0,1208.9,0,0,0,0,75.68,76.77,1208.9,12,0,6,0,6,0,6,0,6,0,14506.8,0,0,3,10.06,31,365,365,1208.9,1208.9,1056.45,14506.8,14506.8,152.25,7.94022988505747,1,1,3.25,"CASTELLON"
28072369,4,"MADRID","R0","2","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","G0",0,"SECUNDARIA1",1,10,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,0,31,6,0,6,0,1045.03,0,0,388.63,241.16,118.71,96.24,1515.59,12,0,6,0,6,0,6,0,6,0,18021.09,964.65,0,2,28.75,31,365,365,1433.66,1433.66,1218.71,18021.09,17056.44,174,8.23942528735632,1,1,1.83333333333333,"MADRID"
46002050,8,"ESTE","N0","3","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","K0",0,"PRIMARIA",19,9,"PARCIAL","INDEFINIDO",0,0,0,30,0,1658,39,0,0,31,6,0,6,0,1086.55,0,0,1412.72,0,499.85,178.86,2816.63,12,0,6,0,6,0,6,0,6,0,31337.67,3845.7,0,5,24.49,31,365,365,2499.27,2499.27,1820.56,31337.67,27491.97,169.65,14.7319186560566,0,0,19.75,"VALENCIA"
46150966,7,"ESTE","N0","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","M0",0,"SECUNDARIA1",0,10,"COMPLETA","TEMPORAL",0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1338.57,0,0,48.06,48.06,180.26,88.75,1386.63,12,0,6,0,6,0,6,0,6,0,15730.58,0,0,3,15.85,31,365,365,1386.63,1386.63,1117.62,15730.58,15730.58,174,7.96913793103448,0,0,0.833333333333333,"VALENCIA"
28408454,5,"MADRID","S0","2","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","L0",0,"FP",8,0,"COMPLETA","INDEFINIDO",0,0,23,0,2,1750,39,0,0,31,6,0,6,0,1300,0,0,206.74,0,213.47,146.04,2299.73,12,0,6,0,6,0,6,0,6,0,24996.09,6915.21,0,4,31.95,31,365,365,1506.74,1506.74,1147.23,24996.09,18080.88,169.65,8.88146183318597,0,0,8,"MADRID"
30009817,5,"SUR","K0","2","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","E0",0,"POSGRADO",16,4,"COMPLETA","INDEFINIDO",0,0,23,0,0,1736,40,0,0,31,6,0,6,0,1660.88,0,0,67.89,0,311.18,125.49,1976.08,12,0,6,0,6,0,6,0,6,0,19016.47,0,0,4,1,31,365,365,1728.77,1728.77,1292.1,19016.47,19016.47,174,9.93545977011494,1,1,16.3333333333333,"MURCIA"
8218293,22,"ESTE","G2","3","PRIVADO","MMUNDIAL","2","HOMBRE","ESPANOL","P0",0,"SECUNDARIA1",3,2,"COMPLETA","INDEFINIDO",0,0,0,31,0,1769,40,0,1,31,6,0,6,0,1246.57,0,14.64,117.98,0,159.27,105.67,1649.4,12,0,1,1,6,0,6,0,6,0,19896.19,3778.11,77.59,3,23.72,31,365,365,1379.19,1379.19,1114.25,19973.78,16118.08,175,7.88108571428571,0,0,3.16666666666667,"BARCELONA"
38005834,4,"CANARIAS","M0","1","PRIVADO","MNACIONAL","5","HOMBRE","ESPANOL","C0",0,"POSGRADO",9,0,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,40,0,0,31,6,0,6,0,4828.79,0,0,0,0,1689.48,228.41,3597,12,0,6,0,6,0,6,0,6,0,67579.2,9657.58,0,3,4.63,31,365,365,4828.79,4828.79,2910.9,67579.2,57921.62,174,27.7516666666667,0,0,9,"SC TENERIFE"
50008924,14,"NORESTE","Q0","3","PUBLICO","MNACIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA2",0,10,"PARCIAL","TEMPORAL",0,0,22,0,5,543,12,30,0,31,6,0,6,0,199.73,0,0,239.82,0,8.79,23.37,497.34,12,0,1,25,6,0,6,0,6,0,7975.76,906.12,0,5,109.3,31,365,365,439.55,439.55,407.39,7975.76,7069.64,54.375,8.08367816091954,1,1,0.833333333333333,"ZARAGOZA"
46007600,3,"ESTE","K0","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","A0",1,"POSGRADO",2,10,"COMPLETA","INDEFINIDO",0,0,28,0,0,1700,38,0,0,31,6,0,6,0,2107.14,0,0,5579.04,0,3379.97,228.41,3597,12,0,6,0,6,0,6,0,6,0,97968.32,6876.75,1210.07,5,1.05,31,365,365,7686.18,7686.18,4077.8,99178.39,91091.57,165.3,46.4983666061706,0,0,2.83333333333333,"VALENCIA"
