"salhora","trabaja","genero","edad","buscat","tiene_hijos","nac","parado","RGIrecep","sitlab","prov"
0,0,"Mujer",48,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",21,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",39,1,1,"extranjero",1,1,"inactivo","Gipuzkoa"
0,0,"Hombre",42,1,0,"extranjero",1,1,"inactivo","Gipuzkoa"
6.818182,1,"Hombre",44,0,0,"extranjero",0,0,"indefinido","Gipuzkoa"
12.073864,1,"Hombre",44,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",48,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
13.257576,1,"Hombre",57,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",49,1,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",20,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
9.280303,1,"Hombre",34,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
4.5454545,1,"Mujer",34,1,0,"extranjero",0,0,"temporal","Gipuzkoa"
4.431818,1,"Mujer",50,0,1,"espanola",0,0,"obra","Gipuzkoa"
12.310606,1,"Hombre",52,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
5.30303,1,"Hombre",22,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",18,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",47,1,1,"espanola",1,1,"inactivo","Gipuzkoa"
11.26894,1,"Hombre",29,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
6.628788,1,"Mujer",28,0,0,"espanola",0,0,"temporal","Gipuzkoa"
10.60606,1,"Hombre",60,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",59,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",51,1,1,"espanola",1,0,"inactivo","Gipuzkoa"
8.617424,1,"Hombre",51,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",24,1,1,"espanola",0,1,"temporal","Gipuzkoa"
9.280303,1,"Hombre",58,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",56,0,0,"espanola",1,0,"inactivo","Gipuzkoa"
8.721591,1,"Mujer",63,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",57,0,0,"espanola",0,1,"inactivo","Gipuzkoa"
0,0,"Hombre",39,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
7.9545455,1,"Hombre",56,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",55,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
5.7670455,1,"Mujer",41,1,0,"extranjero",0,1,"indefinido","Gipuzkoa"
11.26894,1,"Hombre",39,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
13.257576,1,"Hombre",30,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
13.257576,1,"Mujer",29,0,0,"espanola",0,0,"temporal","Gipuzkoa"
11.837122,1,"Hombre",41,0,1,"espanola",0,0,"temporal","Gipuzkoa"
15.909091,1,"Mujer",38,0,1,"espanola",0,0,"temporal","Gipuzkoa"
16.57197,1,"Hombre",44,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.26894,1,"Mujer",41,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.363636,1,"Hombre",56,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",52,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",64,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
3.2467532,1,"Mujer",61,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
5.681818,1,"Hombre",22,0,0,"espanola",0,0,"temporal","Gipuzkoa"
9.943182,1,"Mujer",44,0,0,"espanola",0,0,"temporal","Gipuzkoa"
0,0,"Hombre",33,1,0,"espanola",0,0,"inactivo","Gipuzkoa"
4.6875,1,"Mujer",23,0,0,"extranjero",0,0,"indefinido","Gipuzkoa"
9.280303,1,"Mujer",53,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",21,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
13.257576,1,"Mujer",48,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
12.926136,1,"Hombre",62,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",61,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",58,0,0,"espanola",1,0,"inactivo","Gipuzkoa"
26.515152,1,"Hombre",60,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
23.200758,1,"Hombre",60,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
18.560606,1,"Mujer",61,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",25,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
13.257576,1,"Mujer",38,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",38,0,1,"espanola",1,0,"inactivo","Gipuzkoa"
9.943182,1,"Mujer",36,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
7.1022725,1,"Mujer",47,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
7.1022725,1,"Hombre",52,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
8.617424,1,"Hombre",64,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
8.617424,1,"Mujer",53,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
7.3863635,1,"Hombre",29,0,0,"espanola",0,0,"temporal","Gipuzkoa"
6.7670455,1,"Mujer",41,0,0,"extranjero",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",41,0,0,"extranjero",0,0,"inactivo","Gipuzkoa"
26.515152,1,"Hombre",38,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
19.886364,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
22.727274,1,"Hombre",61,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
18.939394,1,"Mujer",59,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
9.280303,1,"Hombre",48,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
7.2916665,1,"Mujer",37,0,1,"espanola",0,1,"indefinido","Gipuzkoa"
7.5,1,"Mujer",27,1,1,"extranjero",0,0,"sincontrato","Gipuzkoa"
13.920454,1,"Hombre",52,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",50,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
11.920677,1,"Mujer",43,0,1,"espanola",0,0,"temporal","Gipuzkoa"
15.151515,1,"Hombre",43,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
7.9545455,1,"Hombre",56,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
5.30303,1,"Mujer",44,0,1,"extranjero",0,1,"indefinido","Gipuzkoa"
0,0,"Hombre",18,0,0,"extranjero",0,1,"inactivo","Gipuzkoa"
10.589225,1,"Hombre",49,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
6.5656567,1,"Mujer",36,0,0,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",64,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",59,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
4.6401515,1,"Hombre",33,0,0,"espanola",0,0,"autonomo","Gipuzkoa"
6.2973485,1,"Mujer",33,0,1,"extranjero",0,0,"temporal","Gipuzkoa"
0,0,"Mujer",16,0,0,"extranjero",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",35,1,1,"extranjero",1,1,"inactivo","Gipuzkoa"
0,0,"Hombre",30,1,0,"extranjero",1,1,"inactivo","Gipuzkoa"
0,0,"Mujer",30,1,1,"espanola",1,1,"inactivo","Gipuzkoa"
10.227273,1,"Hombre",55,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
13.257576,1,"Mujer",55,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
6.628788,1,"Mujer",25,0,0,"espanola",0,0,"temporal","Gipuzkoa"
0,0,"Mujer",20,1,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",62,0,0,"extranjero",1,1,"inactivo","Gipuzkoa"
0,0,"Mujer",61,0,0,"extranjero",1,1,"inactivo","Gipuzkoa"
0,0,"Hombre",51,0,0,"espanola",1,0,"inactivo","Gipuzkoa"
9.943182,1,"Mujer",50,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
10.60606,1,"Hombre",43,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
15.909091,1,"Mujer",42,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
16.335228,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.931818,1,"Mujer",46,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",62,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",55,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",25,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",20,1,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",41,0,0,"espanola",0,0,"autonomo","Gipuzkoa"
7.9545455,1,"Mujer",29,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",62,0,0,"espanola",1,0,"inactivo","Gipuzkoa"
5.6429682,1,"Mujer",40,0,0,"extranjero",0,0,"indefinido","Gipuzkoa"
2.4104686,1,"Mujer",47,0,0,"extranjero",0,0,"obra","Gipuzkoa"
8.617424,1,"Hombre",45,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
10.60606,1,"Mujer",45,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",62,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",61,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
13.257576,1,"Hombre",39,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
6.4516134,1,"Mujer",38,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
10.60606,1,"Hombre",55,1,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",54,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
13.636364,1,"Hombre",45,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",47,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
9.280303,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
10.60606,1,"Mujer",41,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.931818,1,"Hombre",32,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
11.931818,1,"Hombre",58,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",52,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
13.257576,1,"Mujer",46,0,1,"espanola",0,0,"temporal","Gipuzkoa"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
8.8383846,1,"Hombre",52,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
11.931818,1,"Hombre",51,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",50,1,1,"espanola",1,0,"inactivo","Gipuzkoa"
0,0,"Mujer",22,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",19,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",16,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",44,1,1,"espanola",1,1,"inactivo","Gipuzkoa"
0,0,"Mujer",63,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
22.53788,1,"Hombre",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",47,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",16,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
17.897728,1,"Hombre",39,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
7.6941285,1,"Mujer",31,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
13.257576,1,"Hombre",49,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",50,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Hombre",18,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
9.090909,1,"Hombre",38,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
7.859848,1,"Mujer",38,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",62,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",24,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",62,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",61,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
9.943182,1,"Mujer",60,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
8.522727,1,"Hombre",28,0,0,"espanola",0,0,"temporal","Gipuzkoa"
0,0,"Hombre",57,0,1,"espanola",1,0,"inactivo","Gipuzkoa"
0,0,"Mujer",55,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
4.5454545,1,"Hombre",29,0,0,"espanola",0,0,"temporal","Gipuzkoa"
15.151515,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
10.60606,1,"Mujer",44,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.363636,1,"Mujer",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.363636,1,"Hombre",43,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
15.151515,1,"Mujer",54,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
13.920454,1,"Hombre",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.931818,1,"Mujer",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
13.257576,1,"Hombre",36,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",28,0,0,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Hombre",61,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
15.151515,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
15.151515,1,"Hombre",43,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
4.379735,1,"Hombre",62,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
13.636364,1,"Mujer",57,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",21,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
8.617424,1,"Mujer",30,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
11.26894,1,"Hombre",40,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",50,0,1,"espanola",1,0,"inactivo","Gipuzkoa"
0,0,"Hombre",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.931818,1,"Hombre",43,0,1,"espanola",0,0,"temporal","Gipuzkoa"
10.227273,1,"Mujer",42,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
13.257575,1,"Mujer",58,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",58,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
11.26894,1,"Hombre",35,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",36,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
6.628788,1,"Mujer",42,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
9.943182,1,"Hombre",51,0,1,"extranjero",0,0,"indefinido","Gipuzkoa"
5.681818,1,"Mujer",53,0,1,"extranjero",0,0,"temporal","Gipuzkoa"
7.9545455,1,"Hombre",29,0,0,"extranjero",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",23,0,0,"extranjero",0,0,"inactivo","Gipuzkoa"
7.528409,1,"Hombre",58,0,1,"espanola",0,0,"temporal","Gipuzkoa"
5.0189395,1,"Mujer",50,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
21.536797,1,"Mujer",62,0,0,"espanola",0,0,"otro","Gipuzkoa"
9.280303,1,"Hombre",60,1,0,"extranjero",0,0,"temporal","Gipuzkoa"
0,0,"Mujer",46,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
6.818182,1,"Mujer",57,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
9.280303,1,"Hombre",58,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
7.2916665,1,"Mujer",26,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
7.2916665,1,"Hombre",26,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
16.57197,1,"Hombre",55,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
6.628788,1,"Mujer",55,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",22,1,0,"espanola",1,0,"inactivo","Gipuzkoa"
0,0,"Mujer",20,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",18,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
11.837122,1,"Mujer",44,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
7.9545455,1,"Mujer",58,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
13.257576,1,"Hombre",61,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
7.9545455,1,"Hombre",25,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
12.594697,1,"Mujer",36,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
15.151515,1,"Hombre",40,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
9.943182,1,"Hombre",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",47,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
11.931818,1,"Hombre",58,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
11.26894,1,"Mujer",46,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.26894,1,"Hombre",40,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.26894,1,"Hombre",46,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
9.943182,1,"Mujer",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
5.30303,1,"Hombre",41,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",61,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
5.1136365,1,"Mujer",55,0,1,"espanola",0,0,"obra","Gipuzkoa"
0,0,"Hombre",36,1,0,"espanola",1,0,"inactivo","Gipuzkoa"
7.2916665,1,"Mujer",33,0,0,"extranjero",0,0,"temporal","Gipuzkoa"
0,0,"Hombre",61,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",62,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",58,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",50,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",23,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",19,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
9.943182,1,"Hombre",39,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",37,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",59,1,0,"espanola",1,0,"inactivo","Gipuzkoa"
0,0,"Hombre",39,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",39,0,1,"espanola",1,0,"inactivo","Gipuzkoa"
13.636364,1,"Hombre",44,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",55,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
6.818182,1,"Hombre",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
12.899262,1,"Mujer",43,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
6.25,1,"Mujer",43,0,1,"espanola",0,0,"temporal","Gipuzkoa"
13.257576,1,"Hombre",47,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
14.583333,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",54,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",18,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
13.257576,1,"Hombre",43,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",36,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
8.285984,1,"Hombre",46,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",45,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",63,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
10.606061,1,"Mujer",57,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
3.9772727,1,"Hombre",25,0,0,"espanola",0,0,"otro","Gipuzkoa"
0,0,"Hombre",56,1,0,"espanola",1,0,"inactivo","Gipuzkoa"
8.617424,1,"Hombre",41,0,0,"extranjero",0,0,"indefinido","Gipuzkoa"
13.257576,1,"Hombre",30,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
9.659091,1,"Mujer",25,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.047979,1,"Mujer",45,1,1,"espanola",0,0,"temporal","Gipuzkoa"
5.63447,1,"Hombre",40,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
10.606061,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
13.257576,1,"Hombre",57,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",56,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",18,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
6.628788,1,"Hombre",27,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",41,0,0,"espanola",0,0,"autonomo","Gipuzkoa"
8.617424,1,"Mujer",36,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
10.60606,1,"Hombre",35,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
6.3424945,1,"Hombre",56,0,1,"espanola",0,0,"temporal","Gipuzkoa"
0,0,"Mujer",51,0,1,"extranjero",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",20,1,0,"extranjero",1,0,"inactivo","Gipuzkoa"
0,0,"Hombre",60,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
9.943182,1,"Mujer",58,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",34,0,0,"espanola",0,0,"autonomo","Gipuzkoa"
11.26894,1,"Mujer",54,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
8.285985,1,"Hombre",55,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
8.285985,1,"Mujer",52,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
17.424242,1,"Hombre",49,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",48,1,0,"espanola",1,0,"inactivo","Gipuzkoa"
11.931818,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
11.466011,1,"Mujer",51,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",24,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",18,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
9.4026814,1,"Mujer",45,1,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",40,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
12.727273,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",21,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",18,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
9.943182,1,"Hombre",38,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
11.363637,1,"Mujer",33,0,0,"espanola",0,0,"temporal","Gipuzkoa"
11.363636,1,"Hombre",37,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
12.175325,1,"Mujer",29,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
14.39394,1,"Mujer",34,1,0,"espanola",0,0,"temporal","Gipuzkoa"
15.246212,1,"Hombre",38,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
7.9545455,1,"Mujer",42,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
9.943182,1,"Hombre",33,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",37,1,1,"espanola",1,0,"inactivo","Gipuzkoa"
5.681818,1,"Hombre",36,0,0,"espanola",0,0,"temporal","Gipuzkoa"
14.332514,1,"Hombre",58,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",64,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",53,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",50,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Hombre",43,0,1,"extranjero",0,0,"inactivo","Gipuzkoa"
5.255682,1,"Mujer",39,0,1,"extranjero",0,0,"indefinido","Gipuzkoa"
0,0,"Hombre",19,0,0,"extranjero",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",16,0,0,"extranjero",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",37,1,1,"espanola",1,1,"inactivo","Gipuzkoa"
0,0,"Mujer",33,0,1,"espanola",0,1,"inactivo","Gipuzkoa"
9.3765783,1,"Mujer",24,1,0,"espanola",0,0,"indefinido","Gipuzkoa"
14.39394,1,"Hombre",48,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
8.617424,1,"Hombre",57,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
12.784091,1,"Mujer",52,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
13.636364,1,"Mujer",24,0,0,"espanola",0,0,"temporal","Gipuzkoa"
13.257576,1,"Hombre",50,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",48,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",17,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Hombre",59,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",55,0,1,"espanola",0,0,"autonomo","Gipuzkoa"
0,0,"Mujer",22,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",62,0,0,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",62,1,0,"espanola",1,0,"inactivo","Gipuzkoa"
11.26894,1,"Hombre",61,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",61,0,1,"espanola",0,0,"inactivo","Gipuzkoa"
6.818182,1,"Hombre",29,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
9.943182,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",47,1,1,"espanola",0,0,"inactivo","Gipuzkoa"
0,0,"Mujer",60,0,0,"espanola",1,0,"inactivo","Gipuzkoa"
7.0707068,1,"Hombre",30,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
7.2916665,1,"Hombre",56,0,0,"espanola",0,0,"indefinido","Gipuzkoa"
0,0,"Mujer",60,0,0,"espanola",1,0,"inactivo","Gipuzkoa"
